Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Giá bán_numeric_log,Diện tích (m2)_log,Giá_per_m2_log
112.0,4.0,28.0,3.0,3.0,2.0,16964285.714285713,6.0,0.14285714285714285,18.666666666666668,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7027580263.756253,6471881569.217854,21.365119723645122,4.727387818712341,16.646620910771077
50.0,4.5,11.11,3.0,2.0,2.0,36000000.0,5.0,0.40504050405040504,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7292529810.535154,5226430895.396594,21.311052502404085,3.9318256327243257,17.399029524198163
150.0,5.0,30.0,1.0,3.0,3.0,20000000.0,4.0,0.16666666666666666,37.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6077609450.576709,6471881569.217854,21.821878125947855,5.017279836814924,16.811242881518265
60.0,4.0,15.0,4.0,6.0,4.0,109666666.66666667,10.0,0.26666666666666666,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7003462076.415738,6478016096.952897,22.607300582435613,4.110873864173311,18.512956029180078
120.0,4.4,8.0,3.0,3.0,4.0,48333333.333333336,6.0,0.55,20.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6326325018.0047,6478016096.952897,22.4811237546712,4.795790545596741,17.693632032406395
90.0,4.5,20.0,10.0,6.0,5.0,126555555.55555555,16.0,0.225,5.625,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6093680972.957753,6478016096.952897,23.1560016144933,4.51085950651685,18.656191951976904
63.1,4.0,16.0,2.0,2.0,2.0,78446909.66719493,4.0,0.25,15.775,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,5883761711.321548,6478016096.952897,22.32265341372903,4.160444363926624,18.177932656727318
60.0,4.5,15.0,8.0,6.0,3.0,263333333.33333334,14.0,0.3,4.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,9597470027.69854,6473607613.312442,23.483275777042625,4.110873864173311,19.3889312185547
121.0,4.7,26.0,2.0,2.0,2.0,51818181.81818182,4.0,0.18076923076923077,30.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6442382985.532144,6473607613.312442,22.55904219175073,4.804021044733257,17.763251665292746
48.0,5.0,10.0,4.0,3.0,2.0,130208333.33333333,7.0,0.5,6.857142857142857,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7696901624.317872,6471881569.217854,22.555847300854722,3.8918202981106265,18.68464629746683
50.0,4.0,13.0,6.0,4.0,5.0,236000000.0,10.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6901738614.954849,9292467465.333433,23.191365368502776,3.9318256327243257,19.279342367227173
130.0,7.0,20.0,6.0,3.0,2.0,69230769.23076923,9.0,0.35,14.444444444444445,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6628833515.234198,6473607613.312442,22.920490414393743,4.875197323201151,18.05295597827149
98.0,7.0,14.0,3.0,3.0,2.0,73469387.75510204,6.0,0.5,16.333333333333332,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6548785436.7108,6464509836.25199,22.69734686310731,4.59511985013459,18.11237939790896
21.0,3.0,7.0,1.0,3.0,2.0,123809523.8095238,4.0,0.42857142857142855,5.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5931036743.512506,6478016096.952897,21.678777282358464,3.091042453358316,18.63425485232735
48.0,4.0,12.0,3.0,3.0,2.0,90625000.0,6.0,0.3333333333333333,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5717347585.93152,6444340613.27308,22.193441682276887,3.8918202981106265,18.322240682173597
35.0,3.9,13.0,4.0,4.0,4.0,185714285.7142857,8.0,0.3,4.375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7605424342.233483,6471881569.217854,22.59506801400185,3.58351893845611,19.039719957743205
45.0,4.5,10.0,4.0,3.0,4.0,120000000.0,7.0,0.45,6.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6406434060.9367895,9292467465.333433,22.409664790701825,3.828641396489095,18.603002309079653
113.0,3.5,35.0,3.0,3.0,1.0,83982300.88495575,6.0,0.1,18.833333333333332,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7171854887.41969,6473607613.312442,22.973504449673623,4.736198448394496,18.246116642763177
82.23,4.0,24.0,2.0,1.0,3.0,103368600.26754226,3.0,0.16666666666666666,27.41,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6551969584.004904,6478016096.952897,22.86333200056033,4.421607859758004,18.453811811133995
50.0,4.5,17.0,3.0,3.0,3.0,78000000.0,6.0,0.2647058823529412,8.333333333333334,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6717986617.817483,6473607613.312442,22.08424239033842,3.9318256327243257,18.17221939747438
64.0,4.0,16.0,3.0,3.0,2.0,22656250.0,6.0,0.25,10.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4475680612.399575,2820528859.271697,21.09482939406855,4.174387269895637,16.935946354157153
70.0,4.8,14.0,3.0,4.0,4.0,135714285.7142857,7.0,0.34285714285714286,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6775984492.793908,6464509836.25199,22.97455763565817,4.2626798770413155,18.726062400871967
100.0,5.0,20.0,4.0,5.0,3.0,42000000.0,9.0,0.25,11.11111111111111,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,6434460086.422561,6428716738.685468,22.15835036247383,4.61512051684126,17.553180200057167
68.0,4.0,17.0,4.0,6.0,4.0,115441176.47058824,10.0,0.23529411764705882,6.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5526036254.390294,6471881569.217854,22.783779368868117,4.23410650459726,18.564271672227044
48.0,3.4,16.0,2.0,2.0,2.0,156250000.0,4.0,0.2125,12.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6106843467.506471,6444340613.27308,22.73816885762201,3.8918202981106265,18.866967852980785
50.0,4.0,13.0,2.0,3.0,2.0,100000000.0,5.0,0.3076923076923077,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6130493564.268344,6471881569.217854,22.33270374958051,3.9318256327243257,18.420680753952364
90.0,4.5,20.0,1.0,1.0,3.0,105555555.55555555,2.0,0.225,45.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,6080217030.468394,6931439357.646856,22.97455763565817,4.51085950651685,18.474747974696324
50.0,4.0,13.0,3.0,3.0,3.0,171980000.0,6.0,0.3076923076923077,8.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7696901624.317872,6471881569.217854,22.874911754491464,3.9318256327243257,18.962888754761654
47.5,5.0,9.5,4.0,4.0,4.0,189473684.21052632,8.0,0.5263157894736842,5.9375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7605424342.233483,6471881569.217854,22.920490414393743,3.8815637979434374,19.059760708519814
100.0,5.0,20.0,2.0,3.0,3.0,50500000.0,5.0,0.25,20.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6175708158.253753,6884166851.269029,22.3426540804317,4.61512051684126,17.73748391404757
20.0,8.0,13.0,3.0,2.0,1.0,59000000.0,5.0,0.6153846153846154,4.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5241820028.807521,6478016096.952897,20.888780276271444,3.044522437723423,17.893048018819147
150.0,6.0,24.0,2.0,2.0,1.0,27666666.66666667,4.0,0.25,37.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5579614347.444687,4051583764.3770323,22.146374171429983,5.017279836814924,17.13573891323734
50.0,4.0,13.0,3.0,3.0,2.0,112000000.0,6.0,0.3076923076923077,8.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6270408448.190128,6471881569.217854,22.446032434866087,3.9318256327243257,18.53400943818794
74.0,4.1,18.0,8.0,6.0,3.0,114864864.86486487,14.0,0.22777777777777775,5.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6703461631.65075,6471881569.217854,22.86333200056033,4.31748811353631,18.559266915944395
58.0,4.2,14.0,4.0,4.0,2.0,89310344.8275862,8.0,0.3,7.25,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6075595084.833695,6444340613.27308,22.368070893410852,4.07753744390572,18.307627893868293
90.0,4.0,13.0,3.0,3.0,2.0,54333333.333333336,6.0,0.3076923076923077,15.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5118425538.2540655,6473607613.312442,22.310458140637692,4.51085950651685,17.810648488507834
107.0,4.2,28.0,4.0,3.0,3.0,110280373.8317757,7.0,0.15,15.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6106843467.506471,6444340613.27308,23.191365368502776,4.68213122712422,18.51853654302392
42.0,4.0,10.5,4.0,3.0,3.0,95238095.23809524,7.0,0.38095238095238093,6.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,6548785436.7108,6464509836.25199,22.109560198316302,3.7612001156935624,18.371890590282934
90.0,5.0,18.0,3.0,2.0,2.0,27222222.222222224,5.0,0.2777777777777778,18.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5658641996.361983,3197007410.0667763,21.61935386191121,4.51085950651685,17.119544227907475
58.0,4.0,13.0,4.0,3.0,2.0,129310344.8275862,7.0,0.3076923076923077,8.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6050326423.247411,6478016096.952897,22.73816885762201,4.07753744390572,18.67772585467559
55.0,5.5,10.0,4.0,5.0,4.0,80909090.9090909,9.0,0.55,6.111111111111111,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6079255786.287853,6464509836.25199,22.216169933349278,4.02535169073515,18.20883676025164
64.0,4.0,16.0,3.0,3.0,3.0,101562500.0,6.0,0.25,10.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7972691702.676067,6478016096.952897,22.59506801400185,4.174387269895637,18.436184940334485
27.4,2.8,10.0,2.0,2.0,1.0,136861313.86861315,4.0,0.27999999999999997,6.85,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7592592654.780922,6473607613.312442,22.045021677195397,3.3463891451671604,18.734478670841373
79.2,4.4,18.0,4.0,3.0,3.0,176767676.76767677,7.0,0.24444444444444446,11.314285714285715,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6189072663.1794405,6464509836.25199,23.362323166633097,4.384523514872469,18.990346873398433
96.0,6.0,13.0,3.0,4.0,3.0,96875000.0,7.0,0.46153846153846156,13.714285714285714,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6707276989.555817,6478016096.952897,22.95328023721315,4.574710978503383,18.388932055960368
99.0,5.0,19.0,3.0,2.0,2.0,63131313.13131313,5.0,0.2631578947368421,19.8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5154635459.299682,4044193380.4409933,22.555847300854722,4.605170185988092,17.96072746640013
72.0,4.0,18.0,3.0,4.0,4.0,166666666.66666666,7.0,0.2222222222222222,10.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7080483522.535264,6471881569.217854,23.208172486817745,4.290459441148391,18.931506373718356
100.0,5.0,20.0,4.0,3.0,3.0,93000000.0,7.0,0.25,14.285714285714286,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,7564219382.9363,6884166851.269029,22.95328023721315,4.61512051684126,18.34811006187022
50.0,5.0,10.0,2.0,2.0,3.0,120000000.0,4.0,0.5,12.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7301560024.692161,6478016096.952897,22.515025306341133,3.9318256327243257,18.603002309079653
60.0,5.5,10.5,4.0,4.0,2.0,115000000.0,8.0,0.5238095238095238,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8480980245.349618,6473607613.312442,22.654787248694554,4.110873864173311,18.560442695023177
50.0,4.5,11.0,5.0,3.0,5.0,230000000.0,8.0,0.4090909090909091,6.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7051303691.760717,9292467465.333433,23.165612872402573,3.9318256327243257,19.253589871235295
72.0,6.0,13.0,5.0,3.0,2.0,88194444.44444445,8.0,0.46153846153846156,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6924123199.540461,6471881569.217854,22.57172065000849,4.290459441148391,18.29505454217354
120.0,6.8,20.0,3.0,2.0,2.0,87500000.0,5.0,0.33999999999999997,24.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5857427997.574656,6471881569.217854,23.074641094205127,4.795790545596741,18.287149362756413
50.0,4.0,13.0,3.0,4.0,3.0,152000000.0,7.0,0.3076923076923077,7.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7972691702.676067,6478016096.952897,22.751414084370275,3.9318256327243257,18.839391085389497
55.0,4.1,13.0,3.0,3.0,2.0,99818181.81818181,6.0,0.3153846153846154,9.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7765708158.253751,6884166851.269029,22.42619409265,4.02535169073515,18.418860917253593
60.0,4.0,15.0,4.0,2.0,2.0,78166666.66666667,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6201227384.472096,6464509836.25199,22.26869841961782,4.110873864173311,18.174353869975675
76.0,4.0,19.0,4.0,4.0,4.0,167105263.15789473,8.0,0.21052631578947367,9.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7052466008.185539,6444340613.27308,23.264867830489695,4.343805421853684,18.93413449610888
60.0,4.5,17.0,3.0,3.0,3.0,213333333.33333334,6.0,0.2647058823529412,10.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,9995185197.81719,9267157195.27685,23.272711007950107,4.110873864173311,19.178366450337382
100.0,5.0,20.0,3.0,2.0,3.0,6500000.0,5.0,0.25,20.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,3895750033.006205,3200547990.1332564,20.29248292239242,4.61512051684126,15.687312888712007
70.0,4.0,13.0,4.0,5.0,2.0,112857142.85714285,9.0,0.3076923076923077,7.777777777777778,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6548785436.7108,6464509836.25199,22.79012859654597,4.2626798770413155,18.541633363230787
64.0,4.0,16.0,2.0,1.0,2.0,12500000.0,3.0,0.25,21.333333333333332,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,6111847747.4311,6464509836.25199,20.500122286882203,4.174387269895637,16.341239282272525
60.0,4.5,12.0,5.0,3.0,4.0,83333333.33333333,8.0,0.375,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6050326423.247411,6478016096.952897,22.33270374958051,4.110873864173311,18.23835919915841
43.0,4.0,11.0,2.0,2.0,2.0,124186046.51162791,4.0,0.36363636363636365,10.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6020077039.563437,6471881569.217854,22.39849149010578,3.784189633918261,18.637291382277386
57.6,4.2,13.7,2.0,2.0,1.0,222222222.2222222,4.0,0.30656934306569344,14.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6741216738.685468,6478016096.952897,23.272711007950107,4.070734696582967,19.219188444670138
64.0,4.0,16.0,1.0,2.0,2.0,7500000.0,3.0,0.25,21.333333333333332,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6174614347.444687,3076763090.218856,19.989296663949546,4.174387269895637,15.830413711839864
104.0,9.0,10.0,5.0,5.0,3.0,54807692.307692304,10.0,0.9,10.4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,4951366714.679201,6478016096.952897,22.463732011962353,4.653960350157523,17.819341130891157
80.0,4.0,20.0,3.0,2.0,2.0,54987500.0,5.0,0.2,16.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4278449591.7116475,6473607613.312442,22.20464307954032,4.394449154672439,17.822616462825064
80.0,4.0,20.0,6.0,6.0,5.0,108750000.0,12.0,0.2,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5684965148.660646,6473607613.312442,22.88658886272189,4.394449154672439,18.50456223712847
36.0,4.0,9.0,8.0,5.0,2.0,166666666.66666666,13.0,0.4444444444444444,2.769230769230769,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6374550072.018802,9367147621.619719,22.515025306341133,3.6109179126442243,18.931506373718356
40.0,3.5,12.5,4.0,4.0,4.0,147500000.0,8.0,0.28,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6772043069.430387,6473607613.312442,22.498218188027575,3.713572066704308,18.80933874052381
101.0,5.0,20.0,3.0,2.0,2.0,27722772.277227722,5.0,0.25,20.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,4692372071.867182,2932561788.88203,21.752885254484713,4.624972813284271,17.137764773357738
58.0,4.8,12.0,4.0,5.0,3.0,106896551.72413793,9.0,0.39999999999999997,6.444444444444445,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6411297976.8209305,6478016096.952897,22.547815129158746,4.07753744390572,18.487372127805877
112.5,5.0,23.0,4.0,4.0,3.0,94222222.22222222,8.0,0.21739130434782608,14.0625,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,7579403924.86095,7160177606.439785,23.084119838158774,4.7318028369214575,18.361166627033164
60.0,4.0,15.0,3.0,3.0,2.0,80833333.33333333,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6124470272.035074,6473607613.312442,22.302244542101988,4.110873864173311,18.207899992044837
64.0,5.0,25.0,3.0,3.0,3.0,105468750.0,6.0,0.2,10.666666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5273572930.877672,6444340613.27308,22.632808341978997,4.174387269895637,18.47392526795266
26.0,4.0,6.0,3.0,4.0,2.0,161538461.53846154,7.0,0.6666666666666666,3.7142857142857144,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6195791268.758527,9267157195.27685,22.15835036247383,3.295836866004329,18.90025383040473
96.0,4.5,17.0,6.0,3.0,3.0,154166666.66666666,9.0,0.2647058823529412,10.666666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7113529618.726215,6444340613.27308,23.41789301778405,4.574710978503383,18.853544832735132
35.0,4.0,9.0,1.0,1.0,1.0,74285714.28571428,2.0,0.4444444444444444,17.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6324550072.018802,6478016096.952897,21.678777282358464,3.58351893845611,18.123429233945973
44.0,4.0,11.0,2.0,2.0,2.0,96590909.0909091,4.0,0.36363636363636365,11.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7546306724.281708,7105936796.529366,22.17018482011803,3.8066624897703196,18.385995196317417
10.0,2.5,4.0,2.0,1.0,2.0,190000000.0,3.0,0.625,3.3333333333333335,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6100813822.904331,6478016096.952897,21.365119723645122,2.3978952727983707,19.06253463538792
148.0,10.6,16.15,5.0,5.0,2.0,84459459.45945945,10.0,0.6563467492260062,14.8,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5516552345.927991,4014550222.042567,23.248994481334666,5.003946305945459,18.25178221933055
29.0,4.0,13.0,3.0,3.0,5.0,222413793.10344827,6.0,0.3076923076923077,4.833333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7348746458.180292,9267157195.27685,22.58734596790913,3.4011973816621555,19.22005014226374
40.0,4.0,10.0,2.0,2.0,2.0,105000000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6357331277.0070505,6478016096.952897,22.15835036247383,3.713572066704308,18.46947091764561
60.0,4.0,15.0,3.0,4.0,4.0,165000000.0,7.0,0.26666666666666666,8.571428571428571,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6703461631.65075,6471881569.217854,23.015800594187965,4.110873864173311,18.92145603792546
50.0,10.5,5.0,7.0,3.0,2.0,172000000.0,10.0,2.1,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7346527283.950982,6478016096.952897,22.875028040322153,3.9318256327243257,18.963005040591682
83.0,4.5,18.0,4.0,3.0,4.0,161445783.13253012,7.0,0.25,11.857142857142858,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8348281328.178303,6478016096.952897,23.318520543977904,4.430816798843313,18.899679942300708
32.0,4.0,13.0,3.0,3.0,2.0,134375000.0,6.0,0.3076923076923077,5.333333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6163973086.940345,9267157195.27685,22.181880859878486,3.4965075614664802,18.716144964288063
69.8,3.78,19.0,1.0,3.0,3.0,164756446.99140403,4.0,0.19894736842105262,17.45,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7081293624.374716,6473607613.312442,23.165612872402573,4.259859000699674,18.919978868616855
27.0,3.3,8.0,2.0,3.0,3.0,257407407.4074074,5.0,0.4125,5.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6237480407.403082,6464509836.25199,22.662007496666998,3.332204510175204,19.366170634403677
36.0,4.0,13.0,3.0,3.0,2.0,190555555.55555555,6.0,0.3076923076923077,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7115160787.370882,9368352105.174751,22.648973278829978,3.6109179126442243,19.06545434547591
35.6,4.45,8.0,2.0,2.0,1.0,134803370.78651685,4.0,0.55625,8.9,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6306178863.210931,6464509836.25199,22.291673400030895,3.6000482404073204,18.719327769382748
43.0,4.3,10.0,1.0,1.0,2.0,74418604.65116279,2.0,0.43,21.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6522012570.648996,6471881569.217854,21.886416647064593,3.784189633918261,18.12521654449603
62.9,3.7,17.0,4.0,4.0,5.0,147853736.0890302,8.0,0.21764705882352942,7.8625,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,6548785436.7108,6464509836.25199,22.95328023721315,4.157319361383489,18.81173408016267
122.0,5.5,21.5,3.0,3.0,2.0,15573770.49180328,6.0,0.2558139534883721,20.333333333333332,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,6434460086.422561,3275026813.0332537,21.365119723645122,4.812184355372417,16.561098742596073
51.0,4.0,12.8,2.0,3.0,2.0,111137254.90196079,5.0,0.3125,10.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5818219382.9363,6471881569.217854,22.458102158951274,3.9512437185814275,18.526276535048403
160.0,8.0,20.0,5.0,5.0,2.0,101250000.0,10.0,0.4,16.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7591750826.755947,6478016096.952897,23.50827707924648,5.081404364984463,18.433103273827466
69.0,4.5,15.0,4.0,3.0,3.0,69565217.39130434,7.0,0.3,9.857142857142858,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5157833593.19171,6473607613.312442,22.29188175506859,4.248495242049359,18.057775264637996
30.0,3.0,10.0,3.0,3.0,3.0,171666666.66666666,6.0,0.3,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7770710883.382509,6471881569.217854,22.36226255181623,3.4339872044851463,18.961065175785144
60.0,4.0,15.0,4.0,5.0,5.0,110000000.0,9.0,0.26666666666666666,6.666666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5327836324.93853,6464509836.25199,22.610335486130307,4.110873864173311,18.5159909328476
100.0,5.0,20.0,2.0,2.0,1.0,9300000.0,4.0,0.25,25.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,3611316702.6760674,6478016096.952897,20.650695145186845,4.61512051684126,16.04552506565036
54.0,4.0,13.0,3.0,2.0,2.0,86296296.2962963,5.0,0.3076923076923077,10.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6270408448.190128,6471881569.217854,22.26228128529856,4.007333185232471,18.273297250107674
36.0,4.0,9.0,3.0,2.0,2.0,173611111.1111111,5.0,0.4444444444444444,7.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6100813822.904331,6478016096.952897,22.555847300854722,3.6109179126442243,18.97232836799861
30.0,4.0,8.0,3.0,3.0,4.0,180000000.0,6.0,0.5,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6107837945.934924,6478016096.952897,22.409664790701825,3.4339872044851463,19.00846741441004
86.0,6.2,14.0,4.0,3.0,1.0,93023255.81395349,7.0,0.4428571428571429,12.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6269663828.385943,6444340613.27308,22.802707378751247,4.465908118654584,18.34836009312274
72.0,4.5,16.0,3.0,4.0,3.0,60416666.666666664,7.0,0.28125,10.285714285714286,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4878026124.5315485,3275026813.0332537,22.193441682276887,4.290459441148391,17.916775579582673
48.0,4.0,12.0,3.0,2.0,2.0,90625000.0,5.0,0.3333333333333333,9.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5992232510.80282,6478016096.952897,22.193441682276887,3.8918202981106265,18.322240682173597
192.0,6.0,32.0,2.0,1.0,2.0,3489583.3333333335,3.0,0.1875,64.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5893665929.249282,6464509836.25199,20.322788271841823,5.262690188904886,15.065293184888628
