Giá (tỷ VNĐ),Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Hướng_sin,Hướng_cos,Tình trạng nội thất_encoded
17.5,70.0,4.0,18.0,4.0,4.0,1.0,11.577636567407344,10.24683684725009,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.5,60.0,4.8,12.52,3.0,4.0,4.0,7.688481542509216,6.369802441408579,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.75,10.0,1.760681686165901,5.679618342470648,2.0,2.0,1.0,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.59,54.0,4.091454509095757,13.198240351921797,2.0,2.0,1.4464285714285714,7.688481542509216,5.300713096401806,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,64.0,4.0,16.0,5.0,5.0,4.0,7.688481542509216,6.832775557727817,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.3
6.29,200.0,8.0,25.0,11.0,3.0,1.0,7.631757021692561,8.133363163039563,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
6.8,58.0,4.0,14.0,4.0,4.0,1.0,7.688481542509216,6.9676539831659445,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.88,60.0,5.0,12.0,2.0,3.0,1.0,7.688481542509216,5.67253809678971,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.1
4.35,33.0,3.198437118343896,10.31753909143192,2.0,2.0,1.0,7.688481542509216,6.369802441408579,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.45,45.0,3.73496987939662,12.048289933537482,4.0,4.0,1.0,7.688481542509216,7.792148751221896,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.85,100.0,5.0,20.0,3.0,2.0,2.0,7.631757021692561,6.534056256109483,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.4,50.0,5.0,10.0,2.0,1.0,1.3392857142857142,7.688481542509216,6.526258905448654,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.85,60.0,4.0,15.0,3.0,3.0,2.0,7.688481542509216,6.374656820403448,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.39,25.0,2.783882181415011,8.980265101338745,2.0,2.0,1.0,7.688481542509216,7.334473917293552,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.299,21.5,2.581666128685117,8.327955253822958,1.0,1.0,1.1517857142857142,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,110.0,7.0,16.0,3.0,2.0,2.0,7.688481542509216,7.262235527601995,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
42.5,60.0,5.1,13.0,4.0,5.0,7.0,11.577636567407344,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.25,42.0,3.6083237105337433,11.639753904947558,2.0,2.0,1.125,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.3,42.0,4.0,10.2,3.0,3.0,4.0,7.688481542509216,6.397702470342614,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,60.0,4.0,15.0,3.0,2.0,1.0714285714285714,7.631757021692561,7.332492864125123,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.3
4.25,64.0,4.0,16.0,2.0,2.0,2.0,7.688481542509216,5.892913891604215,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.5
8.1,136.0,5.0,26.0,3.0,2.0,1.0,7.688481542509216,6.159498078802917,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.85,33.0,3.0,11.0,4.0,3.0,3.0,7.688481542509216,5.557043940875026,0,1,0,0,4,1.0,6.123233995736766e-17,1.5
1.7,227.1,16.5,13.0,4.0,4.0,1.0,5.397755175784542,7.799938793946135,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.38,90.0,5.0,18.0,3.0,2.0,1.0,7.688481542509216,5.648745837406321,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.0,76.0,4.0,19.0,5.0,4.0,3.0,4.942532781780636,8.113590628054741,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.5
6.3,31.0,3.1,10.0,3.0,3.0,3.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.8,64.0,4.0,16.0,5.0,6.0,3.0,7.688481542509216,8.824686668838927,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.88,30.0,3.049590136395381,9.837387536759294,4.0,3.0,4.0,7.688481542509216,5.67253809678971,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.55,35.0,3.0,11.0,4.0,3.0,4.0,7.688481542509216,8.89888246816722,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,72.0,4.724404724407087,15.240015240022858,3.0,3.0,3.0,3.856690834147931,7.400376930596286,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.45,60.0,4.0,15.0,3.0,2.0,2.0,7.688481542509216,7.943573080682758,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.65,90.0,5.0,18.0,3.0,4.0,4.0,7.688481542509216,6.374656820403448,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
8.0,120.0,6.0,33.23,1.0,1.0,6.428571428571428,7.688481542509216,7.565490009775172,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.1
13.5,91.0,4.5,19.0,4.0,3.0,2.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
8.8,56.0,4.0,14.0,4.0,5.0,4.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.0,65.0,4.1,15.853658536585368,2.0,2.0,1.7410714285714284,7.688481542509216,6.492965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.6,46.0,4.0,13.0,2.0,1.0,1.0,7.688481542509216,5.508582761991438,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.3
0.74,132.0,5.0,26.0,2.0,1.0,3.5357142857142856,7.688481542509216,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.65,42.0,4.0,10.5,4.0,4.0,5.0,11.577636567407344,7.792684622903979,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.75,73.5,5.3,13.5,5.0,3.0,3.0,7.688481542509216,6.439029035411346,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
6.3,36.0,4.1,9.0,3.0,3.0,4.0,7.688481542509216,6.754126091206596,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.98,100.0,5.0,20.0,4.0,4.0,2.0,4.942532781780636,8.113590628054741,0,1,0,0,4,0.0,1.0,1.5
6.99,64.0,4.0,16.0,4.0,4.0,1.0,7.688481542509216,5.557043940875026,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,100.0,5.0,20.0,3.0,2.0,2.0,7.688481542509216,5.892913891604215,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,94.0,5.0,19.0,6.0,5.0,5.0,7.688481542509216,4.822239396901567,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.95,85.0,5.13322510708424,16.558790668013675,3.0,3.0,1.0,7.631757021692561,7.0432565259892055,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.5
5.19,48.6,3.7,13.4,2.0,2.0,2.0,7.688481542509216,8.28166081213178,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.0,53.0,5.0,10.0,4.0,4.0,3.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
17.2,100.0,5.0,20.0,3.0,2.0,2.0,7.688481542509216,7.106919200782014,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
9.999,90.0,5.282045058497703,17.038855027411945,4.0,5.0,4.0,7.688481542509216,6.560925001437526,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.2,56.0,4.0,14.0,4.0,5.0,4.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.1,60.0,4.0,15.0,4.0,4.0,1.0,7.688481542509216,7.799938793946135,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.85,90.0,5.0,18.0,3.0,3.0,3.0,7.631757021692561,8.406993339850114,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.4,87.8,4.0,21.9,2.0,1.0,2.0,7.688481542509216,4.640852385607225,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
2.15,49.0,4.0,9.0,3.0,2.0,3.0,7.688481542509216,5.557043940875026,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.2,48.0,3.8574603043971822,12.443420336765104,6.0,5.0,6.0,11.577636567407344,10.476573689355352,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.55,22.0,3.5,6.5,2.0,2.0,1.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
5.0,74.0,4.0,19.0,4.0,5.0,4.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.8,72.0,5.0,15.0,2.0,2.0,1.0,7.688481542509216,6.3631208374063215,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.1
15.5,100.0,5.0,20.0,4.0,5.0,4.0,7.688481542509216,11.179302780493105,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
8.9,38.0,3.432200460346103,11.071614388213234,3.0,3.0,1.0,11.577636567407344,14.25026000651678,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.65,86.0,5.05,17.0,5.0,5.0,2.0,7.688481542509216,6.842725759056845,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
38.0,80.0,4.0,20.0,4.0,4.0,88.0,11.577636567407344,10.434992315211671,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.2,45.0,3.73496987939662,12.048289933537482,3.0,3.0,1.0,11.577636567407344,9.900245004887584,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.08,108.0,5.786190456595773,18.66513050514765,3.0,3.0,1.9285714285714284,7.688481542509216,6.842725759056845,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
21.0,134.0,9.0,16.0,5.0,5.0,4.0,7.688481542509216,9.551834178452554,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.2,40.0,4.0,10.0,2.0,2.0,1.0714285714285714,7.688481542509216,6.642965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,56.0,5.0,11.2,3.0,3.0,1.0,7.688481542509216,7.799938793946135,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
15.5,80.0,4.0,20.0,3.0,3.0,1.4285714285714286,7.688481542509216,7.829941667293281,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.65,89.4,5.264408798716149,16.981963866826284,4.0,4.0,1.1973214285714286,4.942532781780636,5.014980001777303,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.98,61.0,4.0,14.8,3.0,2.0,2.0,7.631757021692561,6.617935299867748,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
19.5,80.0,4.0,20.0,4.0,4.0,4.0,7.688481542509216,7.943573080682758,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.85,40.0,4.05,10.0,2.0,2.0,2.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.15,72.0,4.0,18.0,4.0,5.0,4.0,7.688481542509216,7.56461154222122,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.0,50.0,4.0,12.5,4.0,3.0,3.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.0,117.0,6.022457969965419,19.427283774082,1.0,1.0,6.267857142857142,7.688481542509216,9.286908826404462,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
1.6,150.0,5.0,30.0,6.0,5.0,1.3392857142857142,4.942532781780636,4.873550005430651,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.98,55.0,5.5,10.0,3.0,3.0,1.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.8,60.0,4.0,15.0,4.0,4.0,1.0,4.942532781780636,5.014980001777303,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
10.7,80.0,4.0,20.0,4.0,5.0,4.0,7.688481542509216,6.842725759056845,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.3
2.9,121.0,5.0,20.0,2.0,2.0,3.2410714285714284,7.688481542509216,8.746778578410837,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,44.2,4.5,13.0,1.0,3.0,3.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
1.705,30.0,3.049590136395381,9.837387536759294,3.0,2.0,3.0,7.688481542509216,6.439029035411346,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.6,141.0,6.4,22.0,2.0,2.0,1.0,4.942532781780636,9.286908826404462,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
3.4,28.0,4.0,7.0,2.0,2.0,2.0,7.688481542509216,7.317671552566825,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
2.89,85.0,4.0,21.25,2.0,2.0,2.276785714285714,4.942532781780636,5.487372502443793,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.5,73.0,4.0,19.0,2.0,1.0,1.9553571428571428,7.688481542509216,5.277935299867749,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
12.0,280.0,10.0,28.0,15.0,3.0,1.0,4.942532781780636,8.113590628054741,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
20.0,58.0,3.1,18.0,5.0,5.0,3.0,7.688481542509216,7.852641182220689,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.99,60.0,4.0,15.0,2.0,1.0,1.0,7.688481542509216,6.79963572126798,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.5,35.0,3.4,10.0,3.0,3.0,4.0,7.688481542509216,8.28166081213178,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.3,25.0,5.0,5.0,2.0,3.0,1.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.6,107.2,6.0,18.0,2.0,2.0,2.8714285714285714,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.68,42.0,4.0,8.0,2.0,2.0,1.125,7.688481542509216,9.917245004887588,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.45,29.0,2.99833287011299,9.672041516493517,3.0,3.0,5.0,11.577636567407344,8.13766000651678,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.45,35.0,4.0,9.0,3.0,3.0,4.0,7.688481542509216,6.9676539831659445,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.25,86.0,5.163332257370234,16.655910507645917,2.0,2.0,2.3035714285714284,7.688481542509216,6.3631208374063215,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.8,55.0,5.0,11.0,2.0,2.0,1.0,7.688481542509216,6.457300007519363,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.3,35.0,3.293933818400121,10.625592962581036,3.0,3.0,1.0,11.577636567407344,7.792684622903979,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,105.0,4.0,27.0,4.0,4.0,4.0,7.688481542509216,9.917245004887588,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,80.0,4.979959839195493,16.064386578049977,4.0,4.0,1.0714285714285714,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.0,69.3,7.7,9.0,3.0,3.0,1.2374999999999998,7.688481542509216,6.397702470342614,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.1,72.0,4.4,17.0,3.0,3.0,2.0,4.942532781780636,7.116900003153281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.35,64.0,4.0,16.0,3.0,3.0,2.0,7.688481542509216,5.67253809678971,0,0,1,0,4,1.0,6.123233995736766e-17,1.1
8.8,73.0,4.1,16.0,6.0,5.0,2.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
3.85,52.0,3.6,17.3,3.0,3.0,1.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.75,61.0,4.3,15.0,9.0,6.0,6.0,7.688481542509216,7.973949383922861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.35,40.0,4.0,10.0,2.0,2.0,1.0714285714285714,7.688481542509216,5.67253809678971,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
12.5,115.0,5.0,23.0,4.0,4.0,3.0,7.688481542509216,6.492965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.299,56.0,4.2,14.0,3.0,3.0,1.0,7.688481542509216,7.799938793946135,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.39,52.0,4.0,13.0,3.0,4.0,4.0,7.688481542509216,5.045067243064685,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.9,64.0,3.8,18.0,4.0,2.0,2.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.35,24.0,6.0,4.0,2.0,2.0,2.0,7.688481542509216,6.369802441408579,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
0.645,30.0,5.0,6.0,1.0,1.0,1.607142857142857,7.688481542509216,3.703867745088765,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,63.0,3.5,18.0,3.0,3.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
6.95,27.0,3.3,8.0,2.0,2.0,3.0,7.688481542509216,6.9676539831659445,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.8,99.0,5.0,19.8,5.0,5.0,1.0607142857142855,4.942532781780636,5.4352450048875856,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.6,52.5,3.5,15.0,3.0,4.0,4.0,7.688481542509216,8.28166081213178,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.45,20.0,2.4899799195977463,8.032193289024988,3.0,2.0,2.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
18.0,84.0,5.10294032886923,16.46109783506203,4.0,4.0,1.125,7.688481542509216,8.521497224937548,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.1,100.0,5.0,20.0,3.0,3.0,3.0,7.565490009775172,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.8,200.5,11.0,19.0,3.0,3.0,3.5803571428571423,7.688481542509216,6.450350006982267,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.6,75.0,4.3,17.0,3.0,1.0,1.3392857142857142,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.1,33.0,3.5,9.0,3.0,3.0,4.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.5,27.0,3.0,9.0,3.0,3.0,4.0,7.688481542509216,5.83781591131254,0,0,0,1,3,0.7071067811865476,-0.7071067811865475,1.3
14.0,90.0,4.5,20.0,5.0,6.0,1.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.89,112.0,8.0,14.0,5.0,5.0,1.2,3.486212360648896,6.899607699827056,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.25,121.0,5.5,22.0,3.0,2.0,1.0,7.688481542509216,5.557043940875026,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.4,72.0,4.0,18.0,6.0,5.0,5.0,7.688481542509216,5.83781591131254,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.95,100.0,5.0,20.0,3.0,2.0,1.7857142857142858,4.942532781780636,5.9455823586912775,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.65,70.4,4.0,18.0,3.0,2.0,1.0,4.942532781780636,6.233605560986207,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.0
5.95,62.4,4.0,15.0,5.0,4.0,3.0,7.688481542509216,5.663406124443913,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
8.2,54.0,4.0,13.5,4.0,2.0,1.0,7.688481542509216,6.642965628054741,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
9.2,125.0,5.0,25.0,2.0,2.0,3.3482142857142856,7.688481542509216,5.300713096401806,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,64.0,4.0,16.0,5.0,4.0,4.0,7.688481542509216,8.160604352076163,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
9.4,48.0,3.8,13.0,4.0,4.0,4.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.25,48.0,4.0,12.0,4.0,5.0,4.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
11.0,75.0,4.8218253804964775,15.55427542095638,5.0,5.0,1.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.098,58.0,4.240283009422838,13.678332288460767,4.0,4.0,1.0,7.688481542509216,8.824686668838927,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,43.0,4.0,11.0,2.0,2.0,1.1517857142857142,7.688481542509216,6.642965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.7,729.0,21.3,33.0,3.0,3.0,1.0,3.486212360648896,6.395761545980902,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.85,100.0,5.0,20.0,3.0,2.0,2.0,7.688481542509216,3.703867745088765,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
18.7,64.0,4.26,15.0,5.0,5.0,6.0,7.688481542509216,6.955032773930687,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.3,46.0,3.7762415176998414,12.181424250644648,4.0,4.0,1.0,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.4,72.0,4.0,18.0,3.0,3.0,2.0,7.688481542509216,8.89888246816722,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.1
8.55,58.0,4.0,15.0,3.0,3.0,5.0,7.688481542509216,7.973949383922861,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
4.55,40.0,4.0,10.0,2.0,2.0,1.0714285714285714,7.688481542509216,6.842725759056845,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.95,108.0,5.7,18.94736842105263,3.0,3.0,1.9285714285714284,7.688481542509216,6.369802441408579,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.8,27.0,3.0,9.0,3.0,2.0,3.0,7.688481542509216,7.792148751221896,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
1.68,48.0,3.5,13.0,2.0,2.0,1.2857142857142856,7.688481542509216,4.142287099927475,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
3.5,29.0,3.5,8.0,2.0,2.0,2.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.3,52.0,4.0,13.0,4.0,4.0,3.0,7.688481542509216,7.684029035411346,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.85,88.0,4.0,22.0,3.0,2.0,2.0,4.942532781780636,5.9455823586912775,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
6.69,100.0,5.567764362830022,17.96053020267749,5.0,3.0,1.0714285714285714,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.1,47.2,4.0,12.0,2.0,2.0,2.0,7.688481542509216,8.011101725823304,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
8.7,38.0,3.432200460346103,11.071614388213234,4.0,4.0,5.0,11.577636567407344,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.0,80.0,6.0,15.0,4.0,4.0,6.0,7.688481542509216,7.799938793946135,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.8,52.0,4.014971979976947,12.951522516054665,3.0,3.0,1.0,11.577636567407344,10.732821743380509,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.2,59.0,4.27668095606862,13.79574501957619,4.0,4.0,1.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.1,108.5,5.6,19.375,3.0,3.0,1.9375,7.528993339850115,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
21.0,102.0,5.0,21.0,7.0,5.0,4.0,7.688481542509216,8.294128236444138,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,478.0,12.172920767013972,39.26748634520636,3.0,3.0,8.535714285714286,3.856690834147931,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.0,31.0,2.2,14.0,1.0,1.0,1.6607142857142856,7.688481542509216,6.599245004887587,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
29.5,96.0,4.8,20.0,4.0,4.0,3.0,7.688481542509216,9.755677277170532,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,77.0,4.885693400122444,15.76030129071756,3.0,2.0,2.0,7.688481542509216,7.691184378054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
17.5,926.0,11.0,86.0,50.0,3.0,1.0,4.942532781780636,7.515064292696551,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.6,50.0,10.5,5.0,7.0,5.0,1.0,7.688481542509216,8.28166081213178,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.4,40.0,3.521363372331802,11.359236684941296,5.0,3.0,1.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.5,52.0,4.014971979976947,12.951522516054665,4.0,4.0,1.0,11.577636567407344,10.95028824104422,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.2,33.0,3.198437118343896,10.31753909143192,3.0,3.0,1.0,11.577636567407344,10.534681256109485,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.368,99.0,8.3,12.0,3.0,2.0,2.0,7.688481542509216,7.524020002172261,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,33.0,5.2,6.5,2.0,2.0,2.0,7.688481542509216,7.829941667293281,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.0
