Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
49.0,Không xác định,7.0,7.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4,1.0,12.25,2.711154941924173,6.398008547008547,False,False,True,False,3,0.75
43.0,Nam,3.6,12.0,2.0,2.0,1.1944444444444444,Không xác định,4,0.3,10.75,6.460152066885581,3.7105428505428506,False,False,True,False,3,0.67
130.5,Đông Bắc,8.0,16.5,5.0,5.0,3.0,Nội thất cao cấp,10,0.4848484848484848,13.05,6.460152066885581,6.122109761583446,False,False,True,False,4,8.3
72.0,Đông Nam,6.0,12.0,3.0,3.0,1.3333333333333333,Không xác định,6,0.5,12.0,6.460152066885581,6.578365190365191,False,False,True,False,4,4.88
40.0,Không xác định,4.0,10.0,6.0,4.0,4.0,Không xác định,10,0.4,4.0,6.460152066885581,7.093097076534576,False,False,False,True,4,7.39
64.0,Không xác định,4.437601569801833,14.422205101855956,3.0,2.0,1.1851851851851851,Không xác định,5,0.3076923076923077,12.8,6.460152066885581,8.025048064353948,False,False,True,False,4,7.6
48.0,Không xác định,4.0,12.0,4.0,5.0,4.0,Không xác định,9,0.3333333333333333,5.333333333333333,6.460152066885581,6.792954460470085,False,False,True,False,4,4.9
38.0,Không xác định,3.4194016570604413,11.113055385446437,4.0,4.0,5.0,Nội thất đầy đủ,8,0.3076923076923076,4.75,9.136856567442775,6.398008547008547,False,False,True,False,4,8.7
30.0,Không xác định,3.0,10.0,4.0,3.0,1.0,Không xác định,7,0.3,4.285714285714286,6.460152066885581,7.475523171889838,False,False,True,False,4,3.5
100.0,Không xác định,5.0,20.0,6.0,5.5,1.0,Không xác định,11,0.25,9.090909090909092,6.460152066885581,9.728699368264586,False,True,False,False,4,13.0
40.0,Không xác định,4.0,10.0,4.0,4.0,4.0,Không xác định,8,0.4,5.0,9.136856567442775,7.359339031339031,False,False,True,False,4,8.38
80.0,Không xác định,4.9613893835683385,16.1245154965971,4.0,4.0,5.0,Không xác định,8,0.3076923076923077,10.0,9.136856567442775,6.398008547008547,False,False,False,True,4,11.8
66.0,Không xác định,4.506405697192864,14.64581851587681,4.0,5.0,4.0,Nội thất cao cấp,9,0.3076923076923076,7.333333333333333,6.460152066885581,7.70881809116809,False,False,True,False,4,8.5
106.0,Không xác định,4.2,28.0,7.0,5.0,1.0,Không xác định,12,0.15,8.833333333333334,6.460152066885581,7.968484647040203,False,False,True,False,4,14.989
90.0,Không xác định,6.0,15.0,3.0,3.0,1.6666666666666667,Không xác định,6,0.4,15.0,6.460152066885581,6.214878561253561,False,True,False,False,4,12.5
30.0,Đông,3.0,10.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.3,7.5,6.460152066885581,5.219528182028181,False,False,True,False,4,1.65
67.0,Không xác định,4.7,15.0,4.0,4.0,1.0,Không xác định,8,0.3133333333333333,8.375,6.460152066885581,7.468589258653089,False,False,True,False,4,8.6
52.0,Bắc,4.0,13.0,3.0,3.0,2.0,Nội thất cao cấp,6,0.3076923076923077,8.666666666666666,6.460152066885581,5.67736010320916,False,False,True,False,4,5.55
62.0,Không xác định,6.2,10.0,4.0,4.0,6.0,Nội thất cao cấp,8,0.62,7.75,9.136856567442775,10.536090672612412,False,False,True,False,4,13.4
70.0,Không xác định,4.5,15.5,7.0,5.0,3.0,Không xác định,12,0.2903225806451613,5.833333333333333,6.460152066885581,7.475523171889838,False,False,True,False,4,15.5
106.0,Đông,5.3,21.0,4.0,5.0,4.0,Không xác định,9,0.2523809523809524,11.77777777777778,6.460152066885581,4.828463730002192,False,False,True,False,4,7.5
125.0,Không xác định,5.0,25.0,2.0,1.0,3.4722222222222223,Hoàn thiện cơ bản,3,0.2,41.66666666666666,3.182291686091686,5.246929651545036,False,False,True,False,3,0.83
80.7,Không xác định,4.0,20.5,3.0,2.0,2.0,Nội thất đầy đủ,5,0.1951219512195122,16.14,6.460152066885581,6.820469663395588,False,False,True,False,4,6.8
50.0,Không xác định,4.1,12.2,3.0,3.0,1.0,Không xác định,6,0.3360655737704918,8.333333333333334,6.460152066885581,5.2299564509564505,False,False,True,False,4,4.1
54.0,Không xác định,4.0,13.0,2.0,2.0,3.0,Nội thất đầy đủ,4,0.3076923076923077,13.5,6.460152066885581,5.697912393162393,False,False,True,False,4,5.53
31.0,Không xác định,3.7,8.0,3.0,3.0,4.0,Nội thất cao cấp,6,0.4625,5.166666666666667,6.460152066885581,7.093097076534576,False,False,True,False,4,6.3
32.0,Không xác định,3.1378581622109447,10.198039027185567,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,5.333333333333333,9.136856567442775,6.398008547008547,False,False,True,False,4,3.15
56.0,Không xác định,4.0,14.0,3.0,3.0,1.0370370370370372,Không xác định,6,0.2857142857142857,9.333333333333334,6.460152066885581,6.542857753357753,False,True,False,False,4,5.5
58.0,Không xác định,3.8,16.0,3.0,3.0,2.0,Nội thất đầy đủ,6,0.2375,9.666666666666666,6.460152066885581,6.051920733388475,False,False,True,False,4,6.6
43.0,Không xác định,4.3,10.0,6.0,4.0,1.0,Nội thất đầy đủ,10,0.43,4.3,6.460152066885581,6.542857753357753,False,False,True,False,4,7.0
80.0,Không xác định,4.9613893835683385,16.1245154965971,2.0,2.0,2.2222222222222223,Không xác định,4,0.3076923076923077,20.0,6.460152066885581,6.083796050692603,False,False,True,False,4,5.78
100.0,Không xác định,5.547001962252291,18.027756377319943,3.0,3.0,1.851851851851852,Không xác định,6,0.3076923076923077,16.666666666666668,6.906410294910295,5.861671415004748,False,True,False,False,4,6.6
42.0,Không xác định,4.2,10.0,2.0,2.0,1.0,Nội thất cao cấp,4,0.42,10.5,6.460152066885581,5.312099820618339,False,True,False,False,3,1.68
33.0,Không xác định,3.5,9.0,3.0,3.0,4.0,Nội thất đầy đủ,6,0.3888888888888889,5.5,6.460152066885581,5.928127662460995,False,False,True,False,4,3.1
33.0,Không xác định,3.186510027262766,10.35615758860399,3.0,3.0,1.0,Không xác định,6,0.3076923076923076,5.5,9.136856567442775,6.398008547008547,False,True,False,False,4,6.95
38.0,Không xác định,5.0,8.0,2.0,2.0,2.0,Nội thất cao cấp,4,0.625,9.5,6.460152066885581,5.895557929724596,False,False,True,False,4,3.3
56.0,Không xác định,4.2,12.0,3.0,2.0,2.0,Nội thất cao cấp,5,0.35,11.2,6.460152066885581,6.408890788224121,False,False,True,False,4,5.68
45.0,Không xác định,3.721042037676254,12.093386622447824,3.0,4.0,5.0,Nội thất cao cấp,7,0.3076923076923077,6.428571428571429,9.136856567442775,7.995865016209845,False,False,True,False,4,13.9
13.0,Không xác định,2.6,5.0,1.0,1.0,2.0,Nội thất cao cấp,2,0.52,6.5,6.460152066885581,7.866659453584309,False,False,False,True,4,1.63
52.0,Không xác định,3.6,14.2,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.2535211267605634,13.0,6.460152066885581,6.051920733388475,False,False,True,False,4,3.5
72.0,Nam,4.0,18.0,4.0,5.0,4.0,Nội thất đầy đủ,9,0.2222222222222222,8.0,6.460152066885581,8.083796050692603,False,True,False,False,4,13.6
90.0,Không xác định,6.0,15.0,4.0,3.0,2.0,Nội thất đầy đủ,7,0.4,12.857142857142858,6.460152066885581,5.697912393162393,False,False,True,False,4,6.85
77.0,Không xác định,5.0,14.0,4.0,4.0,3.0,Nội thất cao cấp,8,0.3571428571428571,9.625,6.460152066885581,7.093097076534576,False,False,True,False,4,8.6
108.0,Không xác định,5.764613536983137,18.7349939951952,4.0,4.0,1.5,Không xác định,8,0.3076923076923076,13.5,9.136856567442775,9.632372919478184,False,False,True,False,4,17.5
85.0,Không xác định,5.114083119567588,16.62077013859466,4.0,3.0,1.1805555555555556,Không xác định,7,0.3076923076923076,12.142857142857142,6.460152066885581,6.083796050692603,False,True,False,False,4,5.0
69.0,Không xác định,4.0,18.0,4.0,6.0,1.0,Nội thất cao cấp,10,0.2222222222222222,6.9,6.460152066885581,5.111358015000872,False,False,True,False,4,7.49
40.0,Không xác định,4.0,10.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.4,10.0,6.460152066885581,5.111502849002848,False,False,True,False,3,1.88
46.0,Không xác định,4.0,11.7,2.0,2.0,2.0,Nội thất đầy đủ,4,0.3418803418803419,11.5,4.122015534106788,4.999071755118266,False,True,False,False,4,3.5
40.0,Không xác định,3.508232077228117,11.40175425099138,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,6.666666666666667,6.460152066885581,6.181494752785892,False,False,True,False,4,6.0
60.0,Tây,5.0,12.0,2.0,3.0,1.0,Hoàn thiện cơ bản,5,0.4166666666666667,12.0,6.460152066885581,5.219528182028181,False,False,True,False,4,2.88
54.0,Không xác định,4.076197322920545,13.24764129949177,3.0,2.0,2.0,Hoàn thiện cơ bản,5,0.3076923076923077,10.8,6.460152066885581,8.387476495726496,False,False,True,False,4,7.3
80.4,Không xác định,5.0,16.0,3.0,3.0,2.0,Nội thất đầy đủ,6,0.3125,13.4,6.460152066885581,6.759262108262107,False,False,True,False,4,4.85
66.0,Đông Nam,3.5,19.5,6.0,3.0,3.0,Nội thất đầy đủ,9,0.1794871794871795,7.333333333333333,6.460152066885581,7.093097076534576,False,False,True,False,4,7.25
122.0,Đông Nam,4.1,30.0,3.0,3.0,2.0,Không xác định,6,0.1366666666666666,20.33333333333333,6.460152066885581,7.866659453584309,False,True,False,False,4,15.0
56.0,Không xác định,4.150996173302167,13.490737563232042,2.0,2.0,1.5555555555555556,Không xác định,4,0.3076923076923077,14.0,6.460152066885581,5.297662465594669,False,False,True,False,4,3.99
52.0,Không xác định,4.3,12.0,3.0,3.0,2.0,Không xác định,6,0.3583333333333333,8.666666666666666,6.460152066885581,5.697912393162393,False,False,True,False,4,4.5
41.0,Không xác định,4.0,10.0,2.0,2.0,2.0,Không xác định,4,0.4,10.25,6.460152066885581,5.297662465594669,False,False,True,False,4,2.38
68.0,Không xác định,4.0,17.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.2352941176470588,8.5,6.460152066885581,6.763887925845672,False,True,False,False,4,12.0
159.0,Không xác định,10.0,16.5,5.0,4.0,5.0,Nội thất đầy đủ,9,0.6060606060606061,17.666666666666668,6.460152066885581,9.728699368264586,False,True,False,False,4,19.9
72.0,Không xác định,4.0,18.0,4.0,4.0,4.0,Nội thất đầy đủ,8,0.2222222222222222,9.0,6.460152066885581,5.928127662460995,False,False,True,False,4,5.4
41.0,Đông Nam,4.0,10.0,4.0,3.0,3.0,Không xác định,7,0.4,5.857142857142857,9.136856567442775,6.566929651545037,False,False,True,False,4,6.5
55.7,Tây Bắc,3.9,16.0,5.0,4.0,4.0,Hoàn thiện cơ bản,9,0.24375,6.188888888888889,6.460152066885581,8.387476495726496,False,False,True,False,4,7.5
103.0,Không xác định,4.5,23.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.1956521739130435,25.75,6.460152066885581,4.660986935286934,False,False,True,False,4,4.95
62.8,Không xác định,6.2,10.0,5.0,3.0,1.0,Hoàn thiện cơ bản,8,0.62,7.85,6.460152066885581,6.953664968973188,False,False,True,False,4,6.1
40.0,Tây Nam,5.0,8.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.625,10.0,6.460152066885581,6.759262108262107,False,False,True,False,4,3.9
44.0,Không xác định,4.0,11.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.3636363636363636,11.0,6.460152066885581,6.181494752785892,False,False,True,False,4,5.35
18.0,Không xác định,2.0,9.0,3.0,2.0,3.0,Hoàn thiện cơ bản,5,0.2222222222222222,3.6,6.460152066885581,7.866659453584309,False,False,True,False,4,2.5
37.0,Không xác định,3.374109569147893,10.965856099730654,4.0,4.0,4.0,Nội thất cao cấp,8,0.3076923076923076,4.625,6.460152066885581,6.763887925845672,False,False,True,False,4,5.8
100.0,Đông Bắc,4.8,21.5,4.0,6.0,4.0,Nội thất cao cấp,10,0.2232558139534883,10.0,4.122015534106788,5.4425511441963055,False,True,False,False,4,8.3
50.0,Không xác định,4.5,10.0,4.0,5.0,4.0,Nội thất cao cấp,9,0.45,5.555555555555555,6.460152066885581,7.442778641111975,False,False,False,True,4,8.99
63.0,Không xác định,6.3,10.0,3.0,2.0,1.0,Hoàn thiện cơ bản,5,0.63,12.6,6.460152066885581,6.266364283864284,False,False,True,False,4,7.6
76.0,Không xác định,4.0,19.0,5.0,5.0,4.0,Không xác định,10,0.2105263157894736,7.6,6.460152066885581,5.928127662460995,False,False,True,False,4,6.98
36.0,Không xác định,4.0,9.0,4.0,3.0,4.0,Không xác định,7,0.4444444444444444,5.142857142857143,6.460152066885581,6.266364283864284,False,False,True,False,4,5.88
100.0,Đông Bắc,5.0,20.0,3.0,4.0,3.0,Không xác định,7,0.25,14.285714285714286,2.711154941924173,6.759262108262107,False,True,False,False,4,3.789
171.0,Không xác định,5.7,30.0,8.0,5.5,1.0,Nội thất đầy đủ,13,0.19,13.153846153846152,6.460152066885581,6.792954460470085,False,False,True,False,4,12.6
45.0,Không xác định,3.0,15.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.2,5.625,6.460152066885581,7.442778641111975,False,False,True,False,4,8.9
48.0,Không xác định,3.8430756913220914,12.489995996796797,5.0,5.0,5.0,Không xác định,10,0.3076923076923077,4.8,6.398008547008547,6.398008547008547,False,False,False,True,4,7.95
69.8,Không xác định,3.78,19.0,1.0,1.0,3.8777777777777778,Không xác định,2,0.1989473684210526,34.9,6.460152066885581,6.776916727716728,False,True,False,False,4,11.5
55.0,Đông Nam,6.5,10.11,3.0,2.0,3.0,Hoàn thiện cơ bản,5,0.6429277942631059,11.0,6.460152066885581,6.266364283864284,False,False,True,False,4,7.5
122.0,Không xác định,9.9,12.5,2.0,2.0,3.388888888888889,Không xác định,4,0.792,30.5,6.460152066885581,4.660986935286934,False,False,True,False,4,3.4
22.0,Không xác định,4.5,6.2,2.0,2.0,1.0,Không xác định,4,0.7258064516129032,5.5,6.460152066885581,6.641274281274282,False,False,True,False,4,3.4
59.0,Không xác định,5.5,11.0,2.0,1.0,1.0,Hoàn thiện cơ bản,3,0.5,19.666666666666668,9.136856567442775,6.398008547008547,False,False,True,False,4,2.35
60.0,Không xác định,4.296689244236597,13.964240043768942,3.0,3.0,1.1111111111111112,Không xác định,6,0.3076923076923076,10.0,3.182291686091686,4.778240321769734,False,False,True,False,4,2.7
48.0,Đông Bắc,4.1,12.0,4.0,4.0,3.0,Nội thất cao cấp,8,0.3416666666666666,6.0,6.460152066885581,7.70881809116809,False,False,True,False,4,7.5
29.0,Không xác định,2.987151975222708,9.7082439194738,4.0,3.0,3.0,Hoàn thiện cơ bản,7,0.3076923076923077,4.142857142857143,6.460152066885581,7.335692511192511,False,False,True,False,4,3.99
26.0,Đông Nam,4.0,6.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.6666666666666666,6.5,6.460152066885581,6.181494752785892,False,False,True,False,4,3.2
18.0,Không xác định,2.3533936216582085,7.648529270389177,2.0,2.0,1.0,Không xác định,4,0.3076923076923077,4.5,6.460152066885581,5.887433153951672,False,False,True,False,4,0.998
25.0,Không xác định,2.773500981126145,9.013878188659971,3.0,4.0,5.0,Không xác định,7,0.3076923076923077,3.571428571428572,6.460152066885581,6.641274281274282,False,False,True,False,4,5.6
76.0,Không xác định,5.0,15.0,3.0,3.0,1.4074074074074074,Không xác định,6,0.3333333333333333,12.666666666666666,6.906410294910295,7.746320287899236,False,True,False,False,4,7.9
82.0,Nam,4.0,20.5,3.0,2.0,2.0,Nội thất cao cấp,5,0.1951219512195122,16.4,4.749834916112695,6.074765974765975,False,False,True,False,4,4.45
90.0,Không xác định,4.2,20.0,5.0,5.0,1.0,Không xác định,10,0.21,9.0,6.460152066885581,7.468589258653089,False,True,False,False,4,12.2
15.0,Không xác định,2.5,6.0,2.0,2.0,3.0,Hoàn thiện cơ bản,4,0.4166666666666667,3.75,6.460152066885581,6.542857753357753,False,False,True,False,4,2.5
39.0,Tây Bắc,4.4,9.0,3.0,2.0,2.0,Không xác định,5,0.4888888888888889,7.8,6.460152066885581,7.57881339031339,False,False,True,False,4,5.6
64.0,Không xác định,4.0,16.0,6.0,6.0,4.0,Nội thất đầy đủ,12,0.25,5.333333333333333,6.460152066885581,6.792954460470085,False,False,True,False,4,7.5
30.0,Không xác định,3.2,9.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.3555555555555555,7.5,6.460152066885581,4.464810979618672,False,False,True,False,4,1.3
39.0,Không xác định,3.4641016151377544,11.258330249197703,3.0,3.0,6.0,Không xác định,6,0.3076923076923076,6.5,9.136856567442775,7.186852728468114,False,True,False,False,4,9.999
64.0,Không xác định,4.0,16.0,6.0,5.0,4.0,Nội thất cao cấp,11,0.25,5.818181818181818,6.460152066885581,6.776358363858364,False,False,True,False,4,9.8
30.4,Nam,3.8,8.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.475,7.6,6.460152066885581,5.841056364056365,False,False,True,False,4,3.4
40.0,Không xác định,4.0,10.0,2.0,2.0,1.1111111111111112,Không xác định,4,0.4,10.0,6.460152066885581,5.67736010320916,False,False,False,True,4,3.38
15.6,Không xác định,2.6,6.0,1.0,1.0,1.0,Không xác định,2,0.4333333333333333,7.8,6.460152066885581,6.820469663395588,False,False,True,False,4,1.75
90.0,Tây Bắc,4.0,22.5,7.0,5.0,1.0,Hoàn thiện cơ bản,12,0.1777777777777777,7.5,6.460152066885581,9.276669040835706,False,False,True,False,4,6.5
63.0,Không xác định,4.5,14.0,2.0,2.0,1.75,Không xác định,4,0.3214285714285714,15.75,6.460152066885581,6.181494752785892,False,False,True,False,4,6.649
60.0,Không xác định,4.0,15.0,3.0,3.0,4.0,Nội thất cao cấp,6,0.2666666666666666,10.0,6.460152066885581,6.542857753357753,False,False,True,False,4,6.0
22.0,Không xác định,2.601774542351964,8.455767262643882,3.0,3.0,4.0,Nội thất cao cấp,6,0.3076923076923077,3.6666666666666665,6.460152066885581,7.093097076534576,False,False,True,False,4,4.68
55.0,Không xác định,3.0,15.0,4.0,3.0,1.0,Hoàn thiện cơ bản,7,0.2,7.857142857142857,6.460152066885581,7.57881339031339,False,False,True,False,4,6.7
65.0,Không xác định,5.4,12.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.45,8.125,6.460152066885581,6.763887925845672,False,False,True,False,4,7.0
60.0,Không xác định,4.0,15.0,4.0,4.0,1.0,Nội thất đầy đủ,8,0.2666666666666666,7.5,4.122015534106788,4.742984757834758,False,False,False,True,4,5.8
54.0,Không xác định,5.0,11.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.4545454545454545,13.5,6.460152066885581,5.960006574621959,False,False,True,False,4,3.8
72.0,Không xác định,4.0,18.0,3.0,3.0,3.0,Không xác định,6,0.2222222222222222,12.0,6.460152066885581,5.219528182028181,False,False,True,False,4,5.6
34.0,Không xác định,4.2,8.5,3.0,2.0,3.0,Không xác định,5,0.4941176470588235,6.8,6.460152066885581,6.266364283864284,False,False,True,False,4,5.4
51.0,Không xác định,4.3,12.0,5.0,6.0,4.0,Không xác định,11,0.3583333333333333,4.636363636363637,6.460152066885581,7.475523171889838,False,False,True,False,4,6.6
33.0,Không xác định,3.0,11.0,3.0,3.0,1.0,Không xác định,6,0.2727272727272727,5.5,6.460152066885581,7.442778641111975,False,True,False,False,4,4.98
60.0,Không xác định,4.0,15.0,3.0,3.0,2.0,Không xác định,6,0.2666666666666666,10.0,2.711154941924173,4.519067841880342,False,True,False,False,4,2.55
49.0,Không xác định,3.882901373576604,12.619429464123964,4.0,4.0,4.0,Bàn giao thô,8,0.3076923076923076,6.125,6.460152066885581,6.953664968973188,False,False,True,False,4,7.7
79.8,Không xác định,3.7,20.0,2.0,2.0,2.216666666666667,Không xác định,4,0.185,19.95,6.460152066885581,7.57881339031339,False,False,True,False,4,9.2
50.0,Không xác định,5.2,9.7,4.0,5.0,4.0,Không xác định,9,0.5360824742268042,5.555555555555555,6.460152066885581,5.928127662460995,False,False,True,False,4,6.0
30.0,Không xác định,3.038218101251,9.87420882906575,4.0,4.0,4.0,Nội thất đầy đủ,8,0.3076923076923077,3.75,9.136856567442775,6.398008547008547,False,False,True,False,4,8.65
55.5,Tây Nam,4.5,12.3,5.0,4.0,4.0,Nội thất cao cấp,9,0.3658536585365853,6.166666666666667,6.460152066885581,5.97577087442472,False,False,True,False,4,7.3
59.0,Không xác định,4.3,13.5,4.0,5.0,4.0,Nội thất đầy đủ,9,0.3185185185185185,6.555555555555555,6.460152066885581,6.820469663395588,False,False,True,False,4,9.98
57.0,Không xác định,4.1,11.2,2.0,2.0,2.0,Không xác định,4,0.3660714285714285,14.25,6.460152066885581,6.820469663395588,False,False,True,False,4,5.5
70.0,Không xác định,5.0,14.0,3.0,2.0,2.0,Không xác định,5,0.3571428571428571,14.0,4.122015534106788,4.999071755118266,False,False,False,True,4,4.6
46.0,Không xác định,3.762159772503841,12.227019260637483,3.0,3.0,1.0,Không xác định,6,0.3076923076923076,7.666666666666667,6.460152066885581,5.780818091168091,False,False,True,False,4,4.55
55.0,Đông,3.4,16.0,4.0,3.0,4.0,Nội thất đầy đủ,7,0.2125,7.857142857142857,6.460152066885581,7.442778641111975,False,True,False,False,4,8.1
63.0,Không xác định,4.0,16.0,5.0,5.0,1.0,Không xác định,10,0.25,6.3,6.460152066885581,7.442778641111975,False,False,True,False,4,14.9
70.0,Không xác định,4.640954808922571,15.083103128998356,4.0,4.0,1.0,Không xác định,8,0.3076923076923077,8.75,6.460152066885581,6.792954460470085,False,False,True,False,4,6.0
150.0,Tây Nam,10.0,15.0,3.0,2.0,2.7777777777777777,Nội thất đầy đủ,5,0.6666666666666666,30.0,4.122015534106788,4.742984757834758,True,False,False,False,4,5.45
104.0,Tây Nam,5.2,20.0,4.0,3.0,1.0,Nội thất cao cấp,7,0.26,14.857142857142858,6.460152066885581,5.359973870573871,False,True,False,False,4,5.78
66.0,Không xác định,4.4,15.0,2.0,2.0,1.8333333333333333,Không xác định,4,0.2933333333333333,16.5,4.823130341880342,6.398008547008547,False,True,False,False,4,2.1
30.0,Không xác định,3.038218101251,9.87420882906575,2.0,2.0,1.0,Không xác định,4,0.3076923076923077,7.5,6.460152066885581,6.276877670940171,False,False,True,False,4,2.69
48.0,Đông Nam,4.0,12.0,2.0,1.0,1.0,Hoàn thiện cơ bản,3,0.3333333333333333,16.0,2.711154941924173,5.273083497698882,False,False,True,False,4,1.1
36.0,Không xác định,4.0,9.0,3.0,3.0,1.0,Không xác định,6,0.4444444444444444,6.0,6.460152066885581,6.344234056541749,False,False,True,False,4,6.3
32.0,Không xác định,4.0,8.0,2.0,2.0,2.0,Không xác định,4,0.5,8.0,6.460152066885581,6.641274281274282,False,False,True,False,4,3.4
80.0,Không xác định,5.0,16.0,3.0,2.0,2.0,Nội thất đầy đủ,5,0.3125,16.0,6.460152066885581,7.2157952279202275,False,False,True,False,4,5.8
55.0,Không xác định,4.113766756037212,13.369741957120938,3.0,3.0,1.0185185185185184,Không xác định,6,0.3076923076923077,9.166666666666666,6.460152066885581,8.025048064353948,False,False,True,False,4,9.2
30.3,Không xác định,3.0533714027410626,9.923457058908452,4.0,5.0,1.0,Không xác định,9,0.3076923076923077,3.3666666666666667,6.460152066885581,6.266364283864284,False,False,True,False,4,5.3
30.0,Không xác định,3.3,9.3,3.0,4.0,5.0,Nội thất đầy đủ,7,0.3548387096774193,4.285714285714286,9.136856567442775,7.276434676434676,False,False,True,False,4,6.79
85.0,Không xác định,5.3,16.0,4.0,5.0,3.0,Nội thất cao cấp,9,0.33125,9.444444444444445,6.460152066885581,6.395365190365189,False,False,True,False,4,5.75
129.0,Nam,5.0,25.8,6.0,6.0,2.0,Nội thất đầy đủ,12,0.193798449612403,10.75,6.460152066885581,7.29128485776247,False,False,True,False,4,7.8
58.0,Không xác định,4.0,15.0,4.0,4.0,4.0,Nội thất đầy đủ,8,0.2666666666666666,7.25,6.460152066885581,7.29128485776247,False,False,True,False,4,6.4
50.0,Không xác định,3.922322702763681,12.747548783981962,3.0,5.0,5.0,Không xác định,8,0.3076923076923077,6.25,9.136856567442775,8.239380341880342,False,True,False,False,4,10.3
48.0,Không xác định,4.0,12.0,4.0,4.0,4.0,Nội thất cao cấp,8,0.3333333333333333,6.0,6.460152066885581,6.137671425796426,False,False,True,False,4,7.39
56.0,Không xác định,4.0,14.0,4.0,3.0,1.0,Không xác định,7,0.2857142857142857,8.0,6.460152066885581,5.657502374169041,False,False,True,False,4,6.0
159.0,Không xác định,6.99450333641188,22.73213584333861,4.0,4.0,2.208333333333333,Không xác định,8,0.3076923076923076,19.875,6.460152066885581,6.820469663395588,False,False,True,False,4,13.9
16.0,Không xác định,3.0,5.5,2.0,3.0,4.0,Không xác định,5,0.5454545454545454,3.2,6.460152066885581,7.093097076534576,False,True,False,False,4,4.05
35.0,Không xác định,3.281650616569468,10.665364503850771,4.0,4.0,6.0,Nội thất đầy đủ,8,0.3076923076923076,4.375,9.136856567442775,6.398008547008547,False,False,True,False,4,12.3
63.0,Không xác định,4.4,14.0,6.0,6.0,4.0,Nội thất đầy đủ,12,0.3142857142857143,5.25,6.460152066885581,6.792954460470085,False,False,True,False,4,8.5
75.0,Không xác định,5.0,15.0,5.0,4.0,1.0,Nội thất cao cấp,9,0.3333333333333333,8.333333333333334,6.460152066885581,5.965004273504273,False,True,False,False,4,8.8
57.96,Không xác định,4.2,13.8,3.0,3.0,2.0,Nội thất đầy đủ,6,0.3043478260869565,9.66,6.460152066885581,7.468589258653089,False,False,True,False,4,6.36
32.0,Không xác định,4.1,8.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.5125,8.0,6.460152066885581,5.433577533577534,False,False,True,False,4,2.0
30.0,Không xác định,3.0,10.0,2.0,2.0,1.0,Không xác định,4,0.3,7.5,6.460152066885581,5.97577087442472,False,False,True,False,4,2.35
80.0,Không xác định,4.0,20.0,3.0,2.0,2.0,Hoàn thiện cơ bản,5,0.2,16.0,6.460152066885581,4.941434676434676,False,False,True,False,4,1.55
26.0,Không xác định,3.3,8.0,4.0,3.0,3.0,Không xác định,7,0.4125,3.7142857142857135,6.460152066885581,6.939547397047397,False,False,True,False,4,3.3
39.0,Không xác định,3.4641016151377544,11.258330249197703,2.0,2.0,1.0833333333333333,Không xác định,4,0.3076923076923076,9.75,6.460152066885581,5.928127662460995,False,False,True,False,4,3.5
55.0,Không xác định,5.0,11.0,4.0,5.0,4.0,Nội thất đầy đủ,9,0.4545454545454545,6.111111111111111,6.460152066885581,6.820469663395588,False,False,True,False,4,5.05
77.0,Tây Bắc,5.0,16.0,2.0,2.0,1.0,Không xác định,4,0.3125,19.25,2.711154941924173,6.398008547008547,False,True,False,False,4,1.85
57.5,Tây Bắc,4.4,12.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.3666666666666667,14.375,6.460152066885581,3.51800231000231,False,False,True,False,3,1.37
17.5,Không xác định,3.5,5.0,1.0,1.0,2.0,Không xác định,2,0.7,8.75,6.460152066885581,5.297662465594669,False,False,True,False,3,0.69
65.4,Không xác định,4.0,17.0,5.0,5.0,5.0,Không xác định,10,0.2352941176470588,6.540000000000001,6.460152066885581,5.219528182028181,False,False,True,False,4,6.9
96.0,Không xác định,4.2,23.0,2.0,2.0,2.6666666666666665,Không xác định,4,0.1826086956521739,24.0,6.460152066885581,6.94077251808021,False,True,False,False,4,12.7
