Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Diện tích (m2)_log,Giá_per_m2_log,Giá bán_numeric_log
47.0,4.0,13.0,3.0,3.0,2.0,137234042.55319148,6.0,0.3076923076923077,7.833333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7789496503.496504,6466669433.246384,3.871201010907891,18.737198373330855,22.58734596790913
64.0,4.0,16.0,2.0,2.0,2.0,91406250.0,4.0,0.25,16.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6144545454.545455,6466669433.246384,4.174387269895637,18.330824425770675,22.489707498361117
25.0,5.0,5.0,1.0,3.0,22.0,107200000.0,4.0,1.0,6.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,3.258096538021482,18.490206815929334,21.70908263184231
54.0,4.0,13.0,2.0,3.0,2.0,85000000.0,5.0,0.3076923076923077,10.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4985988095.238095,6466669433.246384,4.007333185232471,18.258161826219297,22.24714586123673
95.0,4.3,23.0,5.0,3.0,2.0,58947368.421052635,8.0,0.18695652173913044,11.875,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,4985988095.238095,6466669433.246384,4.564348191467836,17.89215556005126,22.446032434866087
201.0,8.0,25.0,7.0,5.0,4.0,73631840.7960199,12.0,0.32,16.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,5.308267697401205,18.114588123238487,23.41789301778405
101.0,6.0,20.0,4.0,5.0,3.0,113861386.13861386,9.0,0.3,11.222222222222221,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5877000000.0,6466669433.246384,4.624972813284271,18.550492364256964,23.165612872402573
84.0,4.2,20.0,3.0,3.0,3.0,55357142.85714286,6.0,0.21000000000000002,14.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4328129629.62963,6466669433.246384,4.442651256490317,17.829316275766878,22.26013305676073
80.0,4.1,19.0,5.0,6.0,3.0,181250000.0,11.0,0.2157894736842105,7.2727272727272725,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7817513513.513514,6466669433.246384,4.394449154672439,19.0153878572163,23.397414486441907
60.0,4.0,15.0,5.0,5.0,4.0,133333333.33333333,10.0,0.26666666666666666,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5883134831.460674,6466669433.246384,4.110873864173311,18.708362823904146,22.802707378751247
50.0,4.0,13.0,4.0,3.0,2.0,144000000.0,7.0,0.3076923076923077,7.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6117484375.0,6466669433.246384,3.9318256327243257,18.78532386448472,22.69734686310731
72.0,4.0,18.0,3.0,2.0,1.0,54583333.333333336,5.0,0.2222222222222222,14.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5028960000.0,6466669433.246384,4.290459441148391,17.815239162132137,22.091905263082033
58.0,4.0,14.0,3.0,3.0,3.0,122413793.10344827,6.0,0.2857142857142857,9.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7817513513.513514,6466669433.246384,4.07753744390572,18.622917618616274,22.683360621134526
76.5,4.5,17.0,3.0,3.0,2.0,156862745.0980392,6.0,0.2647058823529412,12.75,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9400000000.0,7027260869.565217,4.350277936359301,18.870881752276922,23.208172486817745
48.0,4.0,12.0,5.0,6.0,5.0,152083333.33333334,11.0,0.3333333333333333,4.363636363636363,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5883134831.460674,6466669433.246384,3.8918202981106265,18.83993918076821,22.711140185237742
55.0,4.1,13.0,3.0,3.0,3.0,99818181.81818181,6.0,0.3153846153846154,9.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8359421052.631579,7027260869.565217,4.02535169073515,18.418860917253593,22.42619409265
45.0,4.0,13.0,4.0,5.0,6.0,244444444.44444445,9.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,10766666666.666666,9381090243.90244,3.828641396489095,19.314498624065372,23.12116110983569
44.0,4.0,11.0,3.0,3.0,2.0,46590909.090909086,6.0,0.36363636363636365,7.333333333333333,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2120000000.0,2273320000.0,3.8066624897703196,17.65691601764188,21.441105630584534
39.0,3.4,12.0,2.0,3.0,2.0,179230769.23076922,5.0,0.2833333333333333,7.8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6117484375.0,6466669433.246384,3.6888794541139363,19.004184752641883,22.667746393335193
52.0,4.0,13.0,2.0,2.0,2.0,115384615.38461539,4.0,0.3076923076923077,13.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6428571428.571428,7027260869.565217,3.970291913552122,18.563781596259705,22.515025306341133
40.0,4.0,10.0,3.0,2.0,2.0,116250000.0,5.0,0.4,8.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,6798836734.693877,6466669433.246384,3.713572066704308,18.57125361103389,22.26013305676073
75.0,5.0,15.0,2.0,2.0,2.0,55333333.33333334,4.0,0.3333333333333333,18.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8070000000.0,7027260869.565217,4.330733340286331,17.828886075725,22.146374171429983
26.0,4.0,6.0,3.0,4.0,2.0,161538461.53846154,7.0,0.6666666666666666,3.7142857142857144,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4200000000.0,9381090243.90244,3.295836866004329,18.90025383040473,22.15835036247383
70.0,3.5,20.0,3.0,3.0,2.0,35000000.0,6.0,0.175,11.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4468000000.0,6466669433.246384,4.2626798770413155,17.370858648025116,21.61935386191121
102.0,5.0,20.0,2.0,3.0,2.0,50980392.15686274,5.0,0.25,20.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6613095238.095238,6466669433.246384,4.634728988229636,17.746951668864906,22.3719244627261
60.0,4.0,15.0,3.0,3.0,2.0,73333333.33333333,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5097545454.545455,6466669433.246384,4.110873864173311,18.11052582928489,22.2048703780979
85.0,4.0,13.0,3.0,3.0,1.0,70000000.0,6.0,0.3076923076923077,14.166666666666666,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6443125000.0,7027260869.565217,4.454347296253507,18.064005814299346,22.506657056672015
56.0,4.2,13.5,4.0,3.0,4.0,120535714.28571428,7.0,0.3111111111111111,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6633571428.571428,6466669433.246384,4.04305126783455,18.607456659391996,22.632808341978997
88.0,8.0,11.0,1.0,3.0,2.0,79431818.18181819,4.0,0.7272727272727273,22.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,4.48863636973214,18.190409591303336,22.667746393335193
108.0,4.0,13.0,4.0,3.0,2.0,162037037.03703704,7.0,0.3076923076923077,15.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,13353500000.0,9381090243.90244,4.6913478822291435,18.903335496923088,23.585466717933024
52.0,4.0,13.0,3.0,3.0,2.0,207692307.69230768,6.0,0.3076923076923077,8.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,11015384615.384615,9381090243.90244,3.970291913552122,19.15156825730997,23.102811971169178
20.0,4.0,13.0,10.0,3.0,2.0,137500000.0,13.0,0.3076923076923077,1.5384615384615385,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653291666.666667,6466669433.246384,3.044522437723423,18.739134482343626,21.734866748988527
60.0,5.0,12.0,4.0,4.0,3.0,133316666.66666667,8.0,0.4166666666666667,7.5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,8133413793.103448,6466669433.246384,4.110873864173311,18.708237816091934,22.80258237093811
75.4,5.74,13.0,2.0,2.0,2.0,57029177.71883289,4.0,0.44153846153846155,18.85,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,5028960000.0,6466669433.246384,4.335982696172475,17.8590736021669,22.181880859878486
58.0,4.0,13.0,5.0,5.0,2.0,152586206.89655173,10.0,0.3076923076923077,5.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7789496503.496504,6466669433.246384,4.07753744390572,18.8432402919735,22.903683296079244
69.0,4.0,13.0,3.0,3.0,2.0,85507246.3768116,6.0,0.3076923076923077,11.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8438888888.888889,6466669433.246384,4.248495242049359,18.26411169495574,22.498218188027575
33.0,4.0,13.0,3.0,4.0,2.0,239393939.3939394,7.0,0.3076923076923077,4.714285714285714,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6949100671.14094,6466669433.246384,3.5263605246161616,19.293621039130123,22.79012859654597
48.0,4.0,12.0,3.0,3.0,2.0,109375000.0,6.0,0.3333333333333333,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,3.8918202981106265,18.51029291178491,22.38149391374042
30.0,3.4,9.0,2.0,3.0,2.0,130000000.0,5.0,0.37777777777777777,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,3.4339872044851463,18.683045016112164,22.08424239033842
59.0,3.9,16.3,3.0,3.0,4.0,128813559.3220339,6.0,0.23926380368098157,9.833333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7673746835.443038,6466669433.246384,4.0943445622221,18.673876648096137,22.751414084370275
81.75,4.5,15.0,3.0,2.0,3.0,8819571.865443425,5.0,0.3,16.35,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6291113207.54717,7871375000.0,4.415824014257172,15.992483998856043,20.396149696636186
60.0,4.0,14.5,4.0,4.0,5.0,110000000.0,8.0,0.27586206896551724,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6798836734.693877,6466669433.246384,4.110873864173311,18.5159909328476,22.610335486130307
91.0,3.5,26.0,4.0,3.0,3.0,145054945.05494505,7.0,0.1346153846153846,13.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,8609370000.0,6466669433.246384,4.5217885770490405,18.792623166915824,23.303482666614492
119.0,7.0,17.0,3.0,2.0,1.0,31512605.042016808,5.0,0.4117647058823529,23.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2346363636.3636365,6466669433.246384,4.787491742782046,17.265898215550536,22.045021677195397
119.0,7.0,17.0,5.0,6.0,5.0,121848739.49579832,11.0,0.4117647058823529,10.818181818181818,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,12529230769.23077,6466669433.246384,4.787491742782046,18.618291001468307,23.397414486441907
32.0,4.0,8.0,2.0,3.0,2.0,87500000.0,5.0,0.5,6.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,3.4965075614664802,18.287149362756413,21.752885254484713
60.0,4.0,15.0,3.0,2.0,2.0,78000000.0,5.0,0.26666666666666666,12.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,6085953846.153846,6466669433.246384,4.110873864173311,18.17221939747438,22.26656394708964
60.0,4.0,15.0,3.0,3.0,2.0,71666666.66666667,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,5672592592.592592,6466669433.246384,4.110873864173311,18.087536311377317,22.181880859878486
54.0,3.0,18.0,5.0,3.0,4.0,103703703.7037037,8.0,0.16666666666666666,6.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7789496503.496504,6466669433.246384,4.007333185232471,18.457048397766098,22.446032434866087
105.0,5.0,21.0,2.0,2.0,1.0,104761904.76190476,4.0,0.23809523809523808,26.25,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7817513513.513514,6466669433.246384,4.663439094112067,18.467200769132713,23.12116110983569
60.0,5.0,12.0,3.0,3.0,2.0,75833333.33333333,6.0,0.4166666666666667,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7021949152.542373,6466669433.246384,4.110873864173311,18.144048520873984,22.23839307012905
35.0,3.5,10.0,2.0,2.0,2.0,42000000.0,4.0,0.35,8.75,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5877000000.0,6466669433.246384,3.58351893845611,17.553180200057167,21.10852823841733
108.0,4.5,25.0,2.0,3.0,3.0,22222222.222222224,5.0,0.18,21.6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2101111111.1111112,2273320000.0,4.6913478822291435,16.91660339217609,21.59873457471698
60.0,4.2,14.0,2.0,2.0,2.0,75000000.0,4.0,0.3,15.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5481324324.324325,6466669433.246384,4.110873864173311,18.132998684833918,22.227343233944907
48.0,4.0,13.0,2.0,2.0,2.0,80833333.33333333,4.0,0.3076923076923077,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4328129629.62963,6466669433.246384,3.8918202981106265,18.207899992044837,22.079100990839326
26.0,3.0,9.0,2.0,2.0,2.0,76538461.53846154,4.0,0.3333333333333333,6.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6280952380.952381,6466669433.246384,3.295836866004329,18.153303950726656,21.411400476185324
100.0,5.0,20.0,5.0,5.0,1.0,44000000.0,10.0,0.25,10.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,5750000000.0,7027260869.565217,4.61512051684126,17.599700214609808,22.2048703780979
62.0,5.0,12.0,3.0,3.0,2.0,55645161.29032258,6.0,0.4166666666666667,10.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,3603125000.0,2831944954.1284404,4.143134726391533,17.834505700915603,21.961640068279536
43.0,4.0,13.0,4.0,3.0,2.0,139534883.72093022,7.0,0.3076923076923077,6.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6949100671.14094,6466669433.246384,3.784189633918261,18.75382519764757,22.515025306341133
