Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
84.0,Không xác định,4.2,21.0,4.0,3.0,3.0,Nội thất cao cấp,0.1397619047619047,7,0.2,12.0,6.496365085411303,6.900530814215024,False,True,False,False,4,11.74
72.0,Không xác định,4.0,18.0,5.0,4.0,2.0,Hoàn thiện cơ bản,0.0881944444444444,9,0.2222222222222222,8.0,6.496365085411303,6.953664968973188,False,False,True,False,4,6.35
60.0,Không xác định,4.0,15.0,5.0,5.0,1.0,Không xác định,0.1483333333333333,10,0.2666666666666666,6.0,6.496365085411303,6.820469663395588,False,True,False,False,4,8.9
35.0,Nam,3.3,11.0,2.0,2.0,2.0,Hoàn thiện cơ bản,0.0502857142857142,4,0.3,8.75,6.496365085411303,4.464810979618672,False,False,False,True,4,1.76
100.3,Không xác định,4.0,25.0,3.0,4.0,4.0,Không xác định,0.1046859421734795,7,0.16,14.328571428571427,6.496365085411303,5.697912393162393,False,False,True,False,4,10.5
55.0,Không xác định,5.0,11.0,2.0,2.0,1.0,Nội thất đầy đủ,0.069090909090909,4,0.4545454545454545,13.75,6.496365085411303,5.960006574621959,False,False,True,False,4,3.8
23.8,Không xác định,2.7061184236978475,8.794884877018005,2.0,2.0,1.0,Không xác định,0.1424369747899159,4,0.3076923076923077,5.95,6.496365085411303,5.697912393162393,False,False,True,False,4,3.39
58.0,Không xác định,4.0,14.5,2.0,1.0,1.0,Hoàn thiện cơ bản,0.0870689655172413,3,0.2758620689655172,19.33333333333333,6.496365085411303,6.050771422309884,False,False,True,False,4,5.05
160.0,Không xác định,7.016464154456234,22.80350850198276,9.0,5.5,1.0,Không xác định,0.059375,14,0.3076923076923077,11.428571428571429,6.496365085411303,6.051920733388475,False,False,True,False,4,9.5
99.0,Không xác định,8.3,12.0,3.0,2.0,2.0,Không xác định,0.0643232323232323,5,0.6916666666666668,19.8,6.496365085411303,6.395365190365189,False,False,True,False,4,6.368
56.0,Không xác định,4.0,14.0,4.0,4.0,1.0,Không xác định,0.0999999999999999,8,0.2857142857142857,7.0,6.496365085411303,5.697912393162393,False,False,False,True,4,5.6
40.0,Đông,4.0,10.0,2.0,2.0,1.1111111111111112,Không xác định,0.03925,4,0.4,10.0,6.496365085411303,3.7105428505428506,False,False,True,False,3,1.57
52.3,Tây Bắc,5.3,10.0,3.0,3.0,3.0,Không xác định,0.1089866156787763,6,0.53,8.716666666666667,6.496365085411303,7.433289784289784,False,True,False,False,4,5.7
156.0,Không xác định,6.0,26.0,10.0,5.5,1.0,Không xác định,0.0865384615384615,15,0.2307692307692307,10.4,6.496365085411303,6.578365190365191,False,True,False,False,4,13.5
44.0,Bắc,2.7,16.2,3.0,3.0,3.0,Hoàn thiện cơ bản,0.0909090909090909,6,0.1666666666666666,7.333333333333333,6.496365085411303,6.266364283864284,False,False,True,False,4,4.0
64.2,Đông Nam,4.0,16.0,2.0,3.0,3.0,Nội thất cao cấp,0.0848909657320872,5,0.25,12.84,6.496365085411303,5.697912393162393,False,False,True,False,4,5.45
156.0,Không xác định,8.0,19.0,2.0,2.0,2.0,Không xác định,0.0205128205128205,4,0.4210526315789473,39.0,6.496365085411303,4.452946204122675,False,False,True,False,4,3.2
64.0,Tây Nam,4.0,16.0,3.0,4.0,2.0,Nội thất cao cấp,0.08578125,7,0.25,9.142857142857142,4.386184757834758,6.074765974765975,False,True,False,False,4,5.49
52.0,Không xác định,4.2,12.5,4.0,4.0,4.0,Nội thất cao cấp,0.1519230769230769,8,0.336,6.5,6.496365085411303,7.29128485776247,False,False,False,True,4,7.9
67.5,Đông Nam,4.5,15.0,2.0,2.0,2.0,Nội thất đầy đủ,0.0718518518518518,4,0.3,16.875,6.496365085411303,5.593504273504274,False,True,False,False,4,4.85
92.0,Không xác định,4.0,23.0,5.0,5.0,4.0,Nội thất cao cấp,0.0803260869565217,10,0.1739130434782608,9.2,6.496365085411303,5.928127662460995,False,False,True,False,4,7.39
25.0,Bắc,3.5,7.0,2.0,3.0,1.0,Hoàn thiện cơ bản,0.2072,5,0.5,5.0,6.496365085411303,7.442778641111975,False,False,True,False,4,5.18
90.0,Tây,6.0,15.0,4.0,5.0,3.0,Hoàn thiện cơ bản,0.1611111111111111,9,0.4,10.0,6.496365085411303,6.214878561253561,False,True,False,False,4,14.5
40.0,Không xác định,4.0,10.0,2.0,2.0,2.0,Nội thất cao cấp,0.18,4,0.4,10.0,6.496365085411303,7.335692511192511,False,False,True,False,4,7.2
65.0,Không xác định,4.47213595499958,14.534441853748632,2.0,2.0,1.805555555555556,Không xác định,0.1276923076923077,4,0.3076923076923077,16.25,6.496365085411303,7.606695636527216,False,False,True,False,4,8.3
48.0,Không xác định,3.5,13.0,2.0,2.0,1.3333333333333333,Không xác định,0.0349999999999999,4,0.2692307692307692,12.0,6.496365085411303,3.51800231000231,False,False,True,False,3,1.68
69.0,Không xác định,4.6076858867298265,14.97497913187194,4.0,3.0,4.0,Nội thất đầy đủ,0.1014492753623188,7,0.3076923076923076,9.857142857142858,6.496365085411303,6.181494752785892,False,False,True,False,4,7.0
79.9,Đông,3.3,24.0,2.0,2.0,1.0,Nội thất đầy đủ,0.0982478097622027,4,0.1374999999999999,19.975,6.496365085411303,7.442778641111975,False,False,True,False,4,7.85
70.0,Tây,5.0,14.0,4.0,4.0,3.0,Nội thất cao cấp,0.0785714285714285,8,0.3571428571428571,8.75,3.9710731244064577,4.970003287310979,False,True,False,False,4,5.5
85.0,Không xác định,5.0,17.0,4.0,5.0,3.0,Không xác định,0.0758823529411764,9,0.2941176470588235,9.444444444444445,6.496365085411303,5.359973870573871,False,True,False,False,4,6.45
48.0,Không xác định,4.0,12.0,5.0,4.0,5.0,Không xác định,0.1708333333333333,9,0.3333333333333333,5.333333333333333,6.496365085411303,7.468589258653089,False,True,False,False,4,8.2
24.0,Không xác định,5.3,4.2,2.0,2.0,3.0,Hoàn thiện cơ bản,0.1366666666666666,4,1.261904761904762,6.0,9.367828647372884,7.003162393162394,False,False,True,False,1,3.28
37.5,Không xác định,3.0,12.5,3.0,2.0,2.0,Nội thất cao cấp,0.1146666666666666,5,0.24,7.5,6.496365085411303,6.949120160884867,False,False,True,False,4,4.3
35.0,Không xác định,3.281650616569468,10.665364503850771,2.0,2.0,1.0,Không xác định,0.12,4,0.3076923076923076,8.75,6.496365085411303,6.820469663395588,False,False,True,False,4,4.2
60.0,Không xác định,4.296689244236597,13.964240043768942,2.0,2.0,1.6666666666666667,Không xác định,0.0713333333333333,4,0.3076923076923076,15.0,6.496365085411303,5.97577087442472,False,False,True,False,4,4.28
107.0,Không xác định,9.5,22.0,3.0,2.0,2.0,Không xác định,0.0313084112149532,5,0.4318181818181818,21.4,6.496365085411303,5.502314266929651,False,True,False,False,4,3.35
48.0,Đông,4.0,12.0,2.0,2.0,1.3333333333333333,Nội thất đầy đủ,0.0739583333333333,4,0.3333333333333333,12.0,6.496365085411303,5.219528182028181,False,False,True,False,4,3.55
173.0,Đông,5.2,33.26923076923077,4.0,4.0,3.0,Không xác định,0.0392485549132948,8,0.156300578034682,21.625,6.953316387316388,6.277783920940171,False,False,True,False,4,6.79
64.0,Không xác định,4.437601569801833,14.422205101855956,3.0,3.0,1.1851851851851851,Không xác định,0.0984375,6,0.3076923076923077,10.666666666666666,6.496365085411303,6.476104755643217,False,False,True,False,4,6.3
52.0,Đông Nam,4.0,14.0,4.0,6.0,4.0,Nội thất đầy đủ,0.1903846153846154,10,0.2857142857142857,5.2,6.496365085411303,6.953664968973188,False,False,True,False,4,9.9
52.0,Không xác định,4.5,11.5,4.0,5.0,4.0,Hoàn thiện cơ bản,0.115,9,0.391304347826087,5.777777777777778,6.496365085411303,8.387476495726496,False,False,True,False,4,5.98
72.0,Không xác định,6.0,12.0,4.0,4.0,1.0,Không xác định,0.1180555555555555,8,0.5,9.0,6.496365085411303,6.542857753357753,False,False,True,False,4,8.5
190.0,Tây Bắc,7.0,27.142857142857142,2.0,1.0,5.277777777777778,Không xác định,0.0094210526315789,3,0.2578947368421053,63.333333333333336,6.398008547008547,6.398008547008547,False,True,False,False,4,1.79
60.0,Không xác định,4.296689244236597,13.964240043768942,3.0,3.0,3.0,Không xác định,0.2133333333333333,6,0.3076923076923076,10.0,9.367828647372884,10.536090672612412,False,True,False,False,4,12.8
68.0,Không xác định,4.5,15.0,3.0,3.0,2.0,Nội thất cao cấp,0.0705882352941176,6,0.3,11.333333333333334,6.496365085411303,5.887433153951672,False,True,False,False,0,4.8
149.0,Không xác định,4.2,35.0,2.0,2.0,1.0,Nội thất đầy đủ,0.0305369127516778,4,0.12,37.25,6.496365085411303,4.985231157731158,False,False,True,False,4,4.55
32.0,Không xác định,3.5,9.15,2.0,3.0,1.0,Nội thất đầy đủ,0.0671875,5,0.3825136612021858,6.4,9.367828647372884,5.6838135938135945,False,False,True,False,2,2.15
108.0,Không xác định,4.0,26.0,3.0,3.0,2.0,Không xác định,0.0416666666666666,6,0.1538461538461538,18.0,6.496365085411303,5.701541748849442,False,True,False,False,4,4.5
22.0,Không xác định,3.2,7.0,1.0,2.0,1.2222222222222223,Không xác định,0.1272727272727272,3,0.4571428571428572,7.333333333333333,6.496365085411303,7.468589258653089,False,False,True,False,4,2.8
135.0,Không xác định,5.0,27.0,5.0,5.0,1.5,Hoàn thiện cơ bản,0.0051851851851851,10,0.1851851851851851,13.5,3.4494618945868947,6.398008547008547,False,False,True,False,4,0.7
52.5,Đông Nam,3.5,15.0,3.0,4.0,4.0,Hoàn thiện cơ bản,0.1828571428571428,7,0.2333333333333333,7.5,6.496365085411303,7.475523171889838,False,True,False,False,4,9.6
16.0,Không xác định,2.0,8.0,2.0,2.0,2.0,Hoàn thiện cơ bản,0.03125,4,0.25,4.0,6.496365085411303,5.413755341880342,False,False,True,False,4,0.5
33.0,Không xác định,7.5,5.0,2.0,2.0,2.0,Nội thất đầy đủ,0.15,4,1.5,8.25,6.496365085411303,6.953664968973188,False,False,True,False,4,4.95
48.0,Không xác định,4.0,12.0,2.0,2.0,2.0,Không xác định,0.0958333333333333,4,0.3333333333333333,12.0,6.496365085411303,6.276877670940171,False,False,True,False,4,4.6
78.0,Không xác định,4.5,17.5,3.0,2.0,1.0,Hoàn thiện cơ bản,0.0305128205128205,5,0.2571428571428571,15.6,3.3314862666998586,4.845630341880342,False,False,True,False,4,2.38
82.3,Không xác định,5.0,16.45,3.0,2.0,2.0,Hoàn thiện cơ bản,0.0972053462940461,5,0.303951367781155,16.46,6.953316387316388,7.444621959237343,False,True,False,False,4,8.0
57.0,Không xác định,4.2,14.0,3.0,3.0,3.0,Nội thất cao cấp,0.1049122807017543,6,0.3,9.5,6.496365085411303,6.7920028490028495,False,False,False,True,4,5.98
63.0,Tây Nam,3.5,18.0,3.0,3.0,2.0,Nội thất đầy đủ,0.0873015873015873,6,0.1944444444444444,10.5,6.496365085411303,6.820469663395588,False,False,True,False,4,5.5
99.0,Không xác định,5.0,19.8,5.0,5.0,1.1,Không xác định,0.0383838383838383,10,0.2525252525252525,9.9,3.9710731244064577,4.868803418803419,False,False,True,False,4,3.8
56.0,Không xác định,4.0,14.0,4.0,4.0,5.0,Không xác định,0.1071428571428571,8,0.2857142857142857,7.0,6.496365085411303,5.219528182028181,False,True,False,False,4,6.0
75.0,Không xác định,4.2,17.857142857142858,7.0,5.0,7.0,Nội thất cao cấp,0.2306666666666667,12,0.2352,6.25,9.367828647372884,9.499170227920228,False,True,False,False,4,17.3
28.0,Bắc,4.0,7.0,2.0,2.0,1.0,Hoàn thiện cơ bản,0.1375,4,0.5714285714285714,7.0,6.460152066885581,6.408890788224121,False,False,True,False,4,3.85
50.0,Không xác định,4.5,11.7,4.0,4.0,3.0,Hoàn thiện cơ bản,0.15,8,0.3846153846153846,6.25,6.460152066885581,6.116320967448628,False,False,False,True,4,7.5
36.0,Không xác định,9.0,4.0,3.0,2.0,2.0,Nội thất cao cấp,0.1736111111111111,5,2.25,7.2,6.460152066885581,6.0320934990935,False,False,True,False,4,6.25
55.0,Tây Nam,4.113766756037212,13.369741957120938,3.0,3.0,4.0,Không xác định,0.0972727272727272,6,0.3076923076923077,9.166666666666666,6.906410294910295,6.398008547008547,False,False,True,False,4,5.35
36.0,Đông,3.328201177351375,10.816653826391969,3.0,4.0,1.0,Không xác định,0.2183333333333333,7,0.3076923076923077,5.142857142857143,6.460152066885581,7.093097076534576,False,False,True,False,4,7.86
112.0,Không xác định,8.0,14.0,5.0,5.0,1.2444444444444445,Không xác định,0.0258035714285714,10,0.5714285714285714,11.2,2.711154941924173,6.398008547008547,True,False,False,False,4,2.89
74.0,Không xác định,5.5,16.0,3.0,3.0,1.3703703703703705,Không xác định,0.125,6,0.34375,12.333333333333334,6.460152066885581,7.568181623931625,False,False,True,False,4,9.25
38.0,Không xác định,3.4194016570604413,11.113055385446437,4.0,3.0,1.0,Không xác định,0.1302631578947368,7,0.3076923076923076,5.428571428571429,9.136856567442775,6.398008547008547,False,False,True,False,4,4.95
44.0,Tây,4.5,9.5,3.0,3.0,1.0,Không xác định,0.1359090909090909,6,0.4736842105263157,7.333333333333333,6.460152066885581,7.093097076534576,False,False,True,False,4,5.98
36.0,Không xác định,3.328201177351375,10.816653826391969,4.0,4.0,1.0,Không xác định,0.205,8,0.3076923076923077,4.5,9.136856567442775,8.958893637226971,False,False,True,False,4,7.38
96.4,Không xác định,5.7,17.0,2.0,1.0,1.0,Hoàn thiện cơ bản,0.0243775933609958,3,0.3352941176470588,32.13333333333333,6.460152066885581,4.464810979618672,False,False,True,False,4,2.35
62.0,Đông Nam,3.3,19.0,4.0,5.0,4.0,Nội thất đầy đủ,0.2983870967741935,9,0.1736842105263157,6.888888888888889,6.460152066885581,6.398008547008547,False,False,True,False,4,18.5
95.0,Không xác định,5.4065487356324855,17.57128339080558,2.0,2.0,2.638888888888889,Không xác định,0.1,4,0.3076923076923076,23.75,6.906410294910295,8.641057130004498,False,False,True,False,2,9.5
48.0,Không xác định,3.8430756913220914,12.489995996796797,4.0,4.0,1.0,Không xác định,0.1687499999999999,8,0.3076923076923077,6.0,9.136856567442775,7.995865016209845,False,False,True,False,4,8.1
78.0,Không xác định,6.0,13.0,2.0,2.0,2.1666666666666665,Không xác định,0.0961538461538461,4,0.4615384615384615,19.5,6.460152066885581,5.9630471943515415,False,True,False,False,4,7.5
65.0,Tây,3.9,17.0,3.0,1.0,1.0,Không xác định,0.0376923076923076,4,0.2294117647058823,16.25,3.182291686091686,5.498391190006574,False,False,True,False,4,2.45
59.0,Không xác định,4.0,14.0,3.0,3.0,2.0,Nội thất đầy đủ,0.097457627118644,6,0.2857142857142857,9.833333333333334,6.460152066885581,5.928127662460995,False,False,True,False,4,5.75
48.0,Không xác định,4.8,10.0,2.0,3.0,2.0,Hoàn thiện cơ bản,0.1124791666666666,5,0.48,9.6,6.460152066885581,6.776916727716728,False,False,True,False,4,5.399
60.0,Không xác định,4.0,15.0,3.0,2.0,2.0,Không xác định,0.1266666666666666,5,0.2666666666666666,12.0,6.460152066885581,6.939547397047397,False,True,False,False,4,7.6
52.0,Không xác định,4.0,13.0,3.0,3.0,2.0,Nội thất đầy đủ,0.1015384615384615,6,0.3076923076923077,8.666666666666666,6.460152066885581,7.523162393162393,False,False,True,False,4,5.28
70.0,Không xác định,4.0,17.5,3.0,2.0,2.0,Không xác định,0.0321428571428571,5,0.2285714285714285,14.0,2.711154941924173,6.398008547008547,False,True,False,False,4,2.25
122.0,Không xác định,5.3,23.0,5.0,5.0,1.3555555555555554,Không xác định,0.0508196721311475,10,0.2304347826086956,12.2,6.460152066885581,5.593504273504274,False,False,True,False,4,6.2
74.0,Không xác định,5.0,15.0,3.0,2.0,3.0,Hoàn thiện cơ bản,0.1810810810810811,5,0.3333333333333333,14.8,9.136856567442775,6.8946219592373446,False,True,False,False,4,13.4
35.0,Tây Nam,3.3,15.0,3.0,2.0,2.0,Bàn giao thô,0.1371428571428571,5,0.22,7.0,6.460152066885581,7.442778641111975,False,False,True,False,4,4.8
52.5,Không xác định,3.5,15.0,3.0,4.0,1.0,Hoàn thiện cơ bản,0.1828571428571428,7,0.2333333333333333,7.5,6.460152066885581,7.475523171889838,False,True,False,False,4,9.6
24.0,Không xác định,2.7174648819470297,8.831760866327848,2.0,1.0,1.0,Không xác định,0.0699999999999999,3,0.3076923076923076,8.0,9.136856567442775,6.398008547008547,False,False,True,False,2,1.68
95.0,Đông Bắc,4.3,23.0,5.0,3.0,1.0555555555555556,Nội thất đầy đủ,0.0589473684210526,8,0.1869565217391304,11.875,6.460152066885581,5.111358015000872,False,False,True,False,4,5.6
65.0,Không xác định,4.1,15.853658536585368,2.0,2.0,1.805555555555556,Không xác định,0.0461538461538461,4,0.2586153846153846,16.25,6.460152066885581,6.050771422309884,False,False,True,False,4,3.0
61.0,Nam,4.4,12.6,5.0,3.0,3.0,Hoàn thiện cơ bản,0.1295081967213114,8,0.3492063492063492,7.625,6.460152066885581,7.468589258653089,False,True,False,False,4,7.9
115.0,Không xác định,5.948496901286525,19.332614929181204,4.0,4.0,1.5972222222222223,Không xác định,0.0521739130434782,8,0.3076923076923077,14.375,6.460152066885581,5.928127662460995,False,False,True,False,4,6.0
94.0,Đông Bắc,6.2,15.161290322580644,4.0,2.0,3.0,Hoàn thiện cơ bản,0.1436170212765957,6,0.408936170212766,15.666666666666666,6.906410294910295,7.432454273504272,False,True,False,False,4,13.5
42.5,Tây Bắc,5.0,9.0,2.0,3.0,2.0,Không xác định,0.1211764705882353,5,0.5555555555555556,8.5,6.460152066885581,7.606695636527216,False,False,True,False,4,5.15
52.0,Không xác định,4.0,13.0,3.0,3.0,2.0,Nội thất đầy đủ,0.0959615384615384,6,0.3076923076923077,8.666666666666666,6.460152066885581,5.9630471943515415,False,False,True,False,4,4.99
200.0,Không xác định,5.0,40.0,2.0,1.0,1.0,Không xác định,0.00475,3,0.125,66.66666666666667,6.460152066885581,3.858951866846604,False,True,False,False,4,0.95
50.0,Không xác định,4.0,13.0,4.0,4.0,1.0,Nội thất cao cấp,0.1135999999999999,8,0.3076923076923077,6.25,6.460152066885581,6.395365190365189,False,False,True,False,4,5.68
60.0,Không xác định,4.0,15.0,5.0,5.0,5.0,Nội thất đầy đủ,0.1,10,0.2666666666666666,6.0,6.460152066885581,7.866659453584309,False,False,True,False,4,6.0
35.0,Đông,3.0,11.0,3.0,3.0,3.0,Nội thất đầy đủ,0.12,6,0.2727272727272727,5.833333333333333,6.460152066885581,6.010573645340636,False,False,True,False,4,4.2
98.0,Không xác định,5.491251783869153,17.84656829757475,5.0,5.0,1.088888888888889,Không xác định,0.1397959183673469,10,0.3076923076923076,9.8,9.136856567442775,8.555005341880342,False,False,False,True,4,13.7
39.0,Không xác định,4.0,8.3,3.0,4.0,1.0,Không xác định,0.1269230769230769,7,0.4819277108433734,5.571428571428571,6.460152066885581,6.763887925845672,False,False,True,False,4,4.95
75.0,Không xác định,5.0,15.0,4.0,4.0,3.0,Nội thất đầy đủ,0.1033333333333333,8,0.3333333333333333,9.375,6.460152066885581,6.759262108262107,False,False,True,False,4,7.75
33.0,Không xác định,4.05,8.0,3.0,4.0,5.0,Hoàn thiện cơ bản,0.156060606060606,7,0.50625,4.714285714285714,6.460152066885581,7.658193951347797,False,False,True,False,4,5.15
53.0,Không xác định,4.0,13.5,4.0,4.0,5.0,Nội thất đầy đủ,0.1311320754716981,8,0.2962962962962963,6.625,6.460152066885581,5.97577087442472,False,False,True,False,4,6.95
80.0,Không xác định,6.0,13.5,4.0,5.0,4.0,Nội thất đầy đủ,0.092375,9,0.4444444444444444,8.88888888888889,6.460152066885581,5.312099820618339,False,True,False,False,4,7.39
